CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
ROBBERY	10/19/2018 07:45:00 PM	18-053156	ROBBERY-KNIFE OR CUTTING INSTRUMENT	23X	1500 37TH AV	Oakland	CA	"1500 37TH AV
Oakland, CA
(37.776253, -122.220057)"
THEFT/LARCENY	10/05/2018 01:15:00 PM	18-050619	THEFT	06X	800 33RD ST	Oakland	CA	"800 33RD ST
Oakland, CA
(37.823296, -122.272766)"
DISTURBING THE PEACE	12/28/2018 05:50:00 PM	18-065430	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
THEFT/LARCENY	11/27/2018 08:00:00 PM	18-917199	BURGLARY-AUTO	04X	TELEGRAPH AV & W GRAND AV	Oakland	CA	"TELEGRAPH AV &amp; W GRAND AV
Oakland, CA
(37.811824, -122.268996)"
ASSAULT	12/28/2018 05:57:00 PM	18-065341	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	06X	2600 MARTIN LUTHER KING JR W	Oakland	CA	"2600 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	11/15/2018 06:10:00 PM	18-916480	BURGLARY-AUTO	14Y	WALKER AV & CHENEY AV	Oakland	CA	"WALKER AV &amp; CHENEY AV
Oakland, CA
(37.811446, -122.246945)"
BURGLARY	11/20/2018 03:28:00 AM	18-058657	BURGLARY-FORCIBLE ENTRY	31Y	100 98TH AV	Oakland	CA	"100 98TH AV
Oakland, CA
(37.728129, -122.197428)"
THEFT/LARCENY	10/27/2018 11:00:00 PM	18-915845	THEFT	19X	18TH AV	Oakland	CA	"18TH AV
Oakland, CA"
THEFT/LARCENY	10/22/2018 10:30:00 PM	18-915085	THEFT	02Y	1300 CENTER ST	Oakland	CA	"1300 CENTER ST
Oakland, CA
(37.810386, -122.293135)"
VANDALISM	10/26/2018 10:20:00 PM	18-915337	VANDALISM	01X	400 4TH ST	Oakland	CA	"400 4TH ST
Oakland, CA
(37.796959, -122.274274)"
ASSAULT	10/13/2018 12:05:00 AM	18-051942	BATTERY	14X	GRAND AV & HARRISON ST	Oakland	CA	"GRAND AV &amp; HARRISON ST
Oakland, CA
(37.810894, -122.262289)"
THEFT/LARCENY	11/10/2018 07:30:00 PM	18-057130	RECEIVE/ETC KNOWN STOLEN PROPERTY [$400 OR LESS]	30X	7300 INTERNATIONAL BLVD	Oakland	CA	"7300 INTERNATIONAL BLVD
Oakland, CA
(37.759176, -122.18689)"
ROBBERY	11/25/2018 02:10:00 PM	18-059501	ROBBERY-FIREARM	34X	96TH AV & CHERRY ST	Oakland	CA	"96TH AV &amp; CHERRY ST
Oakland, CA
(37.7478, -122.167181)"
FRAUD	10/05/2018 08:25:00 AM	18-914019	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	26Y	6000 INTERNATIONAL BLVD	Oakland	CA	"6000 INTERNATIONAL BLVD
Oakland, CA
(37.764741, -122.198762)"
DUI	10/21/2018 05:21:00 PM	18-053501	DUI ALCOHOL/DRUGS	23X	41ST AV & INTERNATIONAL BLVD	Oakland	CA	"41ST AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.773226, -122.216814)"
ROBBERY	10/31/2018 07:31:00 PM	18-055346	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	21Y	COOLIDGE AV & HYDE ST	Oakland	CA	"COOLIDGE AV &amp; HYDE ST
Oakland, CA
(37.787224, -122.218251)"
ASSAULT	10/23/2018 06:30:00 AM	18-053796	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	05Y	2000 WILLOW ST	Oakland	CA	"2000 WILLOW ST
Oakland, CA
(37.8183, -122.292036)"
ASSAULT	10/14/2018 03:30:00 AM	18-052106	BATTERY	07X	1100 24TH ST	Oakland	CA	"1100 24TH ST
Oakland, CA
(37.816971, -122.282483)"
THEFT/LARCENY	10/23/2018 11:00:00 PM	18-915414	THEFT	17X	500 E 20TH ST	Oakland	CA	"500 E 20TH ST
Oakland, CA
(37.79957, -122.248145)"
ROBBERY	11/29/2018 05:05:00 PM	18-060257	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	18X	18TH AV & COMMERCE WY	Oakland	CA	"18TH AV &amp; COMMERCE WY
Oakland, CA
(37.790061, -122.239284)"
VANDALISM	11/09/2018 10:30:00 PM	18-057164	VANDALISM	23X	1500 38TH AV	Oakland	CA	"1500 38TH AV
Oakland, CA
(37.775698, -122.219244)"
FRAUD	10/26/2018 07:30:00 AM	18-915245	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	03X	MADISON ST & 11TH ST	Oakland	CA	"MADISON ST &amp; 11TH ST
Oakland, CA
(37.799478, -122.265342)"
ASSAULT	10/03/2018 09:29:00 PM	18-050305	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	03X	14TH ST & HARRISON ST	Oakland	CA	"14TH ST &amp; HARRISON ST
Oakland, CA
(37.80292, -122.267606)"
THEFT/LARCENY	10/16/2018 10:00:00 PM	18-056471	SC THEFT	07X	1500 BEACH ST	Oakland	CA	"1500 BEACH ST
Oakland, CA
(37.829085, -122.289859)"
ASSAULT	11/30/2018 08:20:00 AM	18-060387	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	14X	400 MACARTHUR BLVD	Oakland	CA	"400 MACARTHUR BLVD
Oakland, CA
(37.817402, -122.252909)"
ASSAULT	10/14/2018 09:31:00 PM	18-052217	BATTERY	21Y	3200 FRUITVALE AV	Oakland	CA	"3200 FRUITVALE AV
Oakland, CA
(37.797136, -122.217418)"
MOTOR VEHICLE THEFT	12/28/2018 11:17:00 PM	18-065383	VEHICLE THEFT - AUTO	29X	69TH AV & MACARTHUR BLVD	Oakland	CA	"69TH AV &amp; MACARTHUR BLVD
Oakland, CA
(37.77074, -122.175412)"
VANDALISM	12/09/2018 08:15:00 PM	18-917858	VANDALISM	07X	40TH ST & SHELLMOUND ST	Oakland	CA	"40TH ST &amp; SHELLMOUND ST
Oakland, CA
(37.830409, -122.292983)"
VANDALISM	10/07/2018 10:45:00 AM	18-050916	VANDALISM	10X	MARSHALL ST & STANFORD AV	Oakland	CA	"MARSHALL ST &amp; STANFORD AV
Oakland, CA
(37.840487, -122.283916)"
DRUGS/ALCOHOL VIOLATIONS	10/23/2018 01:19:00 PM	18-053841	PLANT/CULTIVATE/ETC MARIJUANA/HASHISH	02X	1300 5TH ST	Oakland	CA	"1300 5TH ST
Oakland, CA
(37.803617, -122.291915)"
WEAPONS	10/23/2018 07:08:00 PM	18-053888	CARRY CONCEALED WEAPON IN VEHICLE	04X	2000 FRANKLIN ST	Oakland	CA	"2000 FRANKLIN ST
Oakland, CA
(37.808812, -122.26691)"
ASSAULT	10/24/2018 04:20:00 PM	18-054076	BATTERY	23X	1700 41ST AV	Oakland	CA	"1700 41ST AV
Oakland, CA
(37.775167, -122.215122)"
FRAUD	10/17/2018 07:25:00 PM	18-914743	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	25Y	8000 PHAETON DR	Oakland	CA	"8000 PHAETON DR
Oakland, CA
(37.772926, -122.139002)"
BURGLARY	10/15/2018 11:30:00 AM	18-052327	BURGLARY-FORCIBLE ENTRY	18Y	2100 17TH AV	Oakland	CA	"2100 17TH AV
Oakland, CA
(37.792823, -122.238243)"
THEFT/LARCENY	11/24/2018 07:00:00 AM	18-059329	BURGLARY-AUTO	01X	3RD ST & CLAY ST	Oakland	CA	"3RD ST &amp; CLAY ST
Oakland, CA
(37.797687, -122.278331)"
THEFT/LARCENY	10/29/2018 07:40:00 PM	18-915517	GRAND THEFT	08X	2600 TELEGRAPH AV	Oakland	CA	"2600 TELEGRAPH AV
Oakland, CA
(37.815741, -122.268022)"
THEFT/LARCENY	12/18/2018 12:58:00 AM	18-063644	THEFT:PERSONAL PROPERTY	30X	1500 68TH AV	Oakland	CA	"1500 68TH AV
Oakland, CA
(37.761849, -122.189974)"
DRUGS/ALCOHOL VIOLATIONS	11/21/2018 09:01:00 PM	18-058959	POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA	23X	ALAMEDA AV & E 8TH ST	Oakland	CA	"ALAMEDA AV &amp; E 8TH ST
Oakland, CA
(37.768152, -122.221454)"
DISTURBING THE PEACE	10/17/2018 02:40:00 PM	18-914740	ANNOYING TELEPHONE CALL:OBSCENE/THREATENING	14X	500 VAN BUREN AV	Oakland	CA	"500 VAN BUREN AV
Oakland, CA
(37.810826, -122.251502)"
THEFT/LARCENY	11/26/2018 08:00:00 AM	18-059796	THEFT	11X	600 66TH ST	Oakland	CA	"600 66TH ST
Oakland, CA
(37.851647, -122.263291)"
MOTOR VEHICLE THEFT	11/06/2018 04:36:00 PM	18-056368	VEHICLE THEFT - AUTO	20X	3000 E 9TH ST	Oakland	CA	"3000 E 9TH ST
Oakland, CA
(37.774483, -122.231168)"
BURGLARY	12/18/2018 12:00:00 PM	18-063691	BURGLARY-FORCIBLE ENTRY	22Y	2900 MONTANA ST	Oakland	CA	"2900 MONTANA ST
Oakland, CA
(37.796025, -122.208201)"
THEFT/LARCENY	10/26/2018 12:40:00 AM	18-915310	THEFT	16Y	1400 EVERETT AV	Oakland	CA	"1400 EVERETT AV
Oakland, CA
(37.808009, -122.218448)"
THEFT/LARCENY	10/07/2018 01:00:00 AM	18-914137	BURGLARY-AUTO	04X	17TH ST & TELEGRAPH AV	Oakland	CA	"17TH ST &amp; TELEGRAPH AV
Oakland, CA
(37.806838, -122.270252)"
ARSON	10/25/2018 09:55:00 PM	18-054311	MAL SET/ETC FIRE PROP/ETC - MOTOR VEHICLES	07X	34TH ST & WOOD ST	Oakland	CA	"34TH ST &amp; WOOD ST
Oakland, CA
(37.824506, -122.290687)"
MOTOR VEHICLE THEFT	11/08/2018 02:30:00 PM	18-057200	VEHICLE THEFT - AUTO	18X	2000 E 21ST ST	Oakland	CA	"2000 E 21ST ST
Oakland, CA
(37.790814, -122.235152)"
MOTOR VEHICLE THEFT	10/15/2018 06:00:00 AM	18-052377	VEHICLE THEFT - AUTO	24X	35TH AV & HARPER ST	Oakland	CA	"35TH AV &amp; HARPER ST
Oakland, CA
(37.783699, -122.217517)"
MOTOR VEHICLE THEFT	11/28/2018 04:30:00 PM	18-060174	VEHICLE THEFT - AUTO	13Z	7000 SARONI DR	Oakland	CA	"7000 SARONI DR
Oakland, CA
(37.834722, -122.196469)"
THEFT/LARCENY	10/27/2018 10:00:00 PM	18-054662	BURGLARY-AUTO	04X	1800 WEBSTER ST	Oakland	CA	"1800 WEBSTER ST
Oakland, CA
(37.806283, -122.266973)"
ROBBERY	11/29/2018 08:35:00 PM	18-060285	ROBBERY-FIREARM	22X	2600 MACARTHUR BLVD	Oakland	CA	"2600 MACARTHUR BLVD
Oakland, CA
(37.798953, -122.210654)"
WEAPONS	11/11/2018 03:35:00 AM	18-057176	PROHIBITED POSSESS AMMUNITION OR RELOADED AMMUNITION	17X	900 E 19TH ST	Oakland	CA	"900 E 19TH ST
Oakland, CA
(37.79593, -122.245723)"
THEFT/LARCENY	11/20/2018 11:04:00 AM	18-058725	BURGLARY-AUTO	08X	3300 TELEGRAPH AV	Oakland	CA	"3300 TELEGRAPH AV
Oakland, CA
(37.821769, -122.26644)"
THEFT/LARCENY	12/15/2018 10:50:00 PM	18-063241	THEFT	04X	MARTIN LUTHER KING JR WY & W GRAND AV	Oakland	CA	"MARTIN LUTHER KING JR WY &amp; W GRAND AV
Oakland, CA
(37.812618, -122.272731)"
THEFT/LARCENY	11/14/2018 03:20:00 PM	18-057749	THEFT	34X	83RD AV & INTERNATIONAL BLVD	Oakland	CA	"83RD AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.75514, -122.178467)"
THEFT/LARCENY	10/30/2018 06:42:00 PM	18-055495	THEFT	35X	9700 GOLF LINKS RD	Oakland	CA	"9700 GOLF LINKS RD
Oakland, CA
(37.754263, -122.152098)"
THEFT/LARCENY	10/21/2018 06:30:00 PM	18-053592	THEFT	12X	4300 TELEGRAPH AV	Oakland	CA	"4300 TELEGRAPH AV
Oakland, CA
(37.831801, -122.263732)"
VANDALISM	10/27/2018 09:00:00 PM	18-915413	VANDALISM	16Y	1100 HOLLYWOOD AV	Oakland	CA	"1100 HOLLYWOOD AV
Oakland, CA
(37.812282, -122.217603)"
MOTOR VEHICLE THEFT	10/13/2018 06:00:00 PM	18-052135	VEHICLE THEFT - AUTO	15X	400 HANOVER AV	Oakland	CA	"400 HANOVER AV
Oakland, CA
(37.803112, -122.249025)"
MOTOR VEHICLE THEFT	10/12/2018 03:00:00 PM	18-051886	VEHICLE THEFT - AUTO	20X	1400 23RD AV	Oakland	CA	"1400 23RD AV
Oakland, CA
(37.783407, -122.235938)"
THEFT/LARCENY	11/27/2018 08:51:00 AM	18-059777	THEFT	27Y	5400 BANCROFT AV	Oakland	CA	"5400 BANCROFT AV
Oakland, CA
(37.771761, -122.200788)"
MOTOR VEHICLE THEFT	11/17/2018 06:00:00 PM	18-058401	VEHICLE THEFT - AUTO	24Y	38TH AV & DALE PL	Oakland	CA	"38TH AV &amp; DALE PL
Oakland, CA
(37.786748, -122.204756)"
DISTURBING THE PEACE	10/31/2018 12:00:00 AM	18-055613	DISTURB THE PEACE	26Y	6500 EASTLAWN ST	Oakland	CA	"6500 EASTLAWN ST
Oakland, CA
(37.76037, -122.196555)"
BURGLARY	12/27/2018 09:00:00 PM	18-065255	BURGLARY-FORCIBLE ENTRY	08X	300 MACARTHUR BLVD	Oakland	CA	"300 MACARTHUR BLVD
Oakland, CA
(37.817514, -122.25297)"
MOTOR VEHICLE THEFT	11/19/2018 09:00:00 PM	18-058676	VEHICLE THEFT - AUTO	24X	4200 SANTA RITA ST	Oakland	CA	"4200 SANTA RITA ST
Oakland, CA
(37.780394, -122.207532)"
THEFT/LARCENY	10/23/2018 12:15:00 PM	18-915109	BURGLARY-AUTO	01X	300 WASHINGTON ST	Oakland	CA	"300 WASHINGTON ST
Oakland, CA
(37.797314, -122.277079)"
THEFT/LARCENY	11/01/2018 07:50:00 PM	18-055580	GRAND THEFT	15X	3000 PARK BLVD	Oakland	CA	"3000 PARK BLVD
Oakland, CA
(37.803017, -122.237788)"
BURGLARY	10/29/2018 04:38:00 AM	18-915471	BURGLARY-FORCIBLE ENTRY	17X	500 E 20TH ST	Oakland	CA	"500 E 20TH ST
Oakland, CA
(37.79957, -122.248145)"
ASSAULT	11/11/2018 08:54:00 AM	18-057203	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	04X	600 15TH ST	Oakland	CA	"600 15TH ST
Oakland, CA
(37.806575, -122.274793)"
ASSAULT	10/15/2018 05:50:00 PM	18-052450	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	26X	HIGH ST & SAN LEANDRO ST	Oakland	CA	"HIGH ST &amp; SAN LEANDRO ST
Oakland, CA
(37.770611, -122.217148)"
ASSAULT	10/31/2018 04:20:00 PM	18-055328	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	30X	1400 79TH AV	Oakland	CA	"1400 79TH AV
Oakland, CA
(37.757034, -122.182423)"
ROBBERY	12/27/2018 02:20:00 PM	18-065161	ROBBERY-KNIFE OR CUTTING INSTRUMENT	34X	8400 INTERNATIONAL BLVD	Oakland	CA	"8400 INTERNATIONAL BLVD
Oakland, CA
(37.754272, -122.17775)"
THEFT/LARCENY	11/11/2018 06:00:00 PM	18-916274	BURGLARY-AUTO	04X	15TH ST & FRANKLIN ST	Oakland	CA	"15TH ST &amp; FRANKLIN ST
Oakland, CA
(37.804815, -122.269353)"
MOTOR VEHICLE THEFT	10/31/2018 05:30:00 PM	18-055341	VEHICLE THEFT - AUTO	32Y	MACARTHUR BLVD & FISHER AV	Oakland	CA	"MACARTHUR BLVD &amp; FISHER AV
Oakland, CA
(37.744125, -122.153621)"
DISTURBING THE PEACE	11/02/2018 08:33:00 AM	18-055584	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ASSAULT	12/03/2018 12:00:00 PM	18-060965	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	30Y	FOOTHILL BLVD & HAVENSCOURT BLVD	Oakland	CA	"FOOTHILL BLVD &amp; HAVENSCOURT BLVD
Oakland, CA
(37.770415, -122.181827)"
VANDALISM	10/09/2018 10:00:00 PM	18-914421	VANDALISM	03Y	500 9TH ST	Oakland	CA	"500 9TH ST
Oakland, CA
(37.801392, -122.27468)"
DUI	12/22/2018 09:41:00 PM	18-064425	DUI ALCOHOL/DRUGS	35X	90TH AV & BANCROFT AV	Oakland	CA	"90TH AV &amp; BANCROFT AV
Oakland, CA
(37.753557, -122.165794)"
THEFT/LARCENY	10/16/2018 07:30:00 AM	18-056085	THEFT	28X	2900 HIGH ST	Oakland	CA	"2900 HIGH ST
Oakland, CA
(37.783827, -122.201631)"
THEFT/LARCENY	11/07/2018 08:00:00 PM	18-056599	BURGLARY-AUTO	01X	3RD ST & WASHINGTON ST	Oakland	CA	"3RD ST &amp; WASHINGTON ST
Oakland, CA
(37.797204, -122.277146)"
THEFT/LARCENY	12/28/2018 09:00:00 PM	18-065435	BURGLARY-AUTO	04X	1400 HARRISON ST	Oakland	CA	"1400 HARRISON ST
Oakland, CA
(37.80292, -122.267606)"
THEFT/LARCENY	10/11/2018 07:05:00 AM	18-914387	BURGLARY-AUTO	14Y	3300 LAKESHORE AV	Oakland	CA	"3300 LAKESHORE AV
Oakland, CA
(37.810726, -122.244111)"
DISTURBING THE PEACE	12/27/2018 10:00:00 AM	18-065120	DISTURB THE PEACE	27Y	2300 66TH AV	Oakland	CA	"2300 66TH AV
Oakland, CA
(37.765846, -122.188748)"
MOTOR VEHICLE THEFT	12/09/2018 02:14:00 AM	18-062006	VEHICLE THEFT - AUTO	23X	700 37TH AV	Oakland	CA	"700 37TH AV
Oakland, CA
(37.770483, -122.224454)"
ASSAULT	11/10/2018 03:07:00 AM	18-057029	THREAT CRIME:INT:TERRORIZE	02X	700 MANDELA PKWY	Oakland	CA	"700 MANDELA PKWY
Oakland, CA
(37.805495, -122.293358)"
ASSAULT	11/09/2018 10:24:00 PM	18-056997	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	21Y	3000 PLEITNER AV	Oakland	CA	"3000 PLEITNER AV
Oakland, CA
(37.791922, -122.21289)"
THEFT/LARCENY	10/23/2018 08:40:00 PM	18-915111	BURGLARY-AUTO	04X	400 22ND ST	Oakland	CA	"400 22ND ST
Oakland, CA
(37.81094, -122.267393)"
MOTOR VEHICLE THEFT	11/10/2018 04:10:00 PM	18-057114	VEHICLE THEFT - AUTO	34X	92ND AV & INTERNATIONAL BLVD	Oakland	CA	"92ND AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.748492, -122.173638)"
VANDALISM	11/08/2018 08:00:00 PM	18-916013	VANDALISM	04X	19TH ST & WEBSTER ST	Oakland	CA	"19TH ST &amp; WEBSTER ST
Oakland, CA
(37.806849, -122.266633)"
MOTOR VEHICLE THEFT	12/14/2018 06:00:00 PM	18-063291	VEHICLE THEFT - AUTO	31Y	NEVADA ST & EDES AVE	Oakland	CA	"NEVADA ST &amp; EDES AVE
Oakland, CA
(37.736764, -122.184488)"
SEX CRIMES	10/09/2018 11:58:00 PM	18-051178	LOITER:INTENT:PROSTITUTION	20X	26TH AV & INTERNATIONAL BLVD	Oakland	CA	"26TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.781367, -122.232606)"
MOTOR VEHICLE THEFT	12/29/2018 02:20:00 AM	18-065400	VEHICLE THEFT - AUTO	26Y	1000 75TH AV	Oakland	CA	"1000 75TH AV
Oakland, CA
(37.754804, -122.191373)"
THEFT/LARCENY	10/16/2018 11:38:00 AM	18-052544	BURGLARY-AUTO	27X	47TH AV & BOND ST	Oakland	CA	"47TH AV &amp; BOND ST
Oakland, CA
(37.772496, -122.209249)"
THEFT/LARCENY	12/24/2018 05:00:00 PM	18-064771	BURGLARY-AUTO	26Y	7500 HAWLEY ST	Oakland	CA	"7500 HAWLEY ST
Oakland, CA"
THEFT/LARCENY	10/27/2018 11:30:00 PM	18-915458	BURGLARY-AUTO	08X	400 26TH ST	Oakland	CA	"400 26TH ST
Oakland, CA
(37.815145, -122.266322)"
THEFT/LARCENY	10/17/2018 07:00:00 PM	18-914807	BURGLARY-AUTO	01X	JEFFERSON ST & 3RD ST	Oakland	CA	"JEFFERSON ST &amp; 3RD ST
Oakland, CA
(37.798172, -122.279478)"
THEFT/LARCENY	10/12/2018 08:50:00 PM	18-051926	BURGLARY-AUTO	03X	11TH ST & HARRISON ST	Oakland	CA	"11TH ST &amp; HARRISON ST
Oakland, CA
(37.800855, -122.268903)"
MOTOR VEHICLE THEFT	11/05/2018 07:00:00 PM	18-056428	VEHICLE THEFT - AUTO	05X	700 21ST ST	Oakland	CA	"700 21ST ST
Oakland, CA
(37.810958, -122.273058)"
THEFT/LARCENY	12/18/2018 08:10:00 PM	18-063749	BURGLARY-AUTO	01X	3RD ST & CLAY ST	Oakland	CA	"3RD ST &amp; CLAY ST
Oakland, CA
(37.797687, -122.278331)"
BURGLARY	12/24/2018 12:30:00 PM	18-064981	BURGLARY-FORCIBLE ENTRY	26X	5600 SAN LEANDRO ST	Oakland	CA	"5600 SAN LEANDRO ST
Oakland, CA
(37.762791, -122.207798)"
THEFT/LARCENY	10/27/2018 03:30:00 AM	18-915473	THEFT	13Z	6300 WESTOVER DR	Oakland	CA	"6300 WESTOVER DR
Oakland, CA
(37.830373, -122.196337)"
ARSON	11/28/2018 03:37:00 AM	18-060105	MAL SET/ETC FIRE PROP/ETC	31Y	10200 CARY ST	Oakland	CA	"10200 CARY ST
Oakland, CA
(37.733256, -122.180743)"
THEFT/LARCENY	10/28/2018 06:00:00 PM	18-915442	THEFT	29X	5800 FOOTHILL BLVD	Oakland	CA	"5800 FOOTHILL BLVD
Oakland, CA
(37.771865, -122.192053)"
MOTOR VEHICLE THEFT	10/12/2018 06:00:00 PM	18-052031	VEHICLE THEFT - AUTO	32Y	2300 99TH AV	Oakland	CA	"2300 99TH AV
Oakland, CA
(37.746422, -122.15917)"
THEFT/LARCENY	11/16/2018 04:20:00 PM	18-058211	GRAND THEFT	20X	29TH AV & E 9TH ST	Oakland	CA	"29TH AV &amp; E 9TH ST
Oakland, CA
(37.775422, -122.232786)"
VANDALISM	10/13/2018 09:05:00 AM	18-915856	VANDALISM	15X	400 STOW AVE	Oakland	CA	"400 STOW AVE
Oakland, CA
(37.803655, -122.251159)"
MOTOR VEHICLE THEFT	10/05/2018 10:25:00 AM	18-050589	VEHICLE THEFT - AUTO	20X	E 15TH ST & MILLER AV	Oakland	CA	"E 15TH ST &amp; MILLER AV
Oakland, CA
(37.783583, -122.234084)"
ASSAULT	10/28/2018 12:00:00 AM	18-056081	MISD-INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT/DATNG RELATNSHP	06X	800 29TH ST	Oakland	CA	"800 29TH ST
Oakland, CA
(37.819203, -122.274156)"
ASSAULT	10/27/2018 12:00:00 AM	18-054503	ASSAULT WITH FIREARM ON PERSON	15X	1ST AV & FOOTHILL BLVD	Oakland	CA	"1ST AV &amp; FOOTHILL BLVD
Oakland, CA"
ASSAULT	10/13/2018 10:24:00 AM	18-051981	BATTERY	03X	900 BROADWAY	Oakland	CA	"900 BROADWAY
Oakland, CA
(37.800874, -122.27328)"
THEFT/LARCENY	10/27/2018 08:00:00 PM	18-915430	BURGLARY-AUTO	30Y	79TH AV & HILLSIDE ST	Oakland	CA	"79TH AV &amp; HILLSIDE ST
Oakland, CA
(37.764127, -122.16966)"
ASSAULT	10/12/2018 11:53:00 PM	18-051751	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	23X	1800 33RD AV	Oakland	CA	"1800 33RD AV
Oakland, CA
(37.781922, -122.222432)"
THEFT/LARCENY	11/15/2018 06:00:00 PM	18-916655	BURGLARY-AUTO	04X	300 15TH ST	Oakland	CA	"300 15TH ST
Oakland, CA
(37.803956, -122.267163)"
BURGLARY	12/17/2018 08:30:00 AM	18-063483	BURGLARY-FORCIBLE ENTRY	19X	1500 17TH AV	Oakland	CA	"1500 17TH AV
Oakland, CA
(37.788558, -122.242366)"
ROBBERY	12/04/2018 04:40:00 PM	18-061194	ROBBERY-FIREARM	12Y	5500 CLAREMONT AV	Oakland	CA	"5500 CLAREMONT AV
Oakland, CA
(37.843536, -122.256979)"
MOTOR VEHICLE THEFT	11/30/2018 12:00:00 AM	18-060793	VEHICLE THEFT - AUTO	26Y	66TH AV & SAN LEANDRO ST	Oakland	CA	"66TH AV &amp; SAN LEANDRO ST
Oakland, CA
(37.756825, -122.200755)"
ROBBERY	12/28/2018 12:00:00 AM	18-065354	ROBBERY-FIREARM	27Y	1700 57TH AV	Oakland	CA	"1700 57TH AV
Oakland, CA
(37.768091, -122.198826)"
ASSAULT	10/14/2018 11:15:00 AM	18-052150	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	30Y	2600 PARKER AV	Oakland	CA	"2600 PARKER AV
Oakland, CA
(37.76367, -122.172147)"
ASSAULT	10/03/2018 07:47:00 AM	18-050148	BATTERY	20X	E 12TH ST & 31ST AV	Oakland	CA	"E 12TH ST &amp; 31ST AV
Oakland, CA
(37.776779, -122.227321)"
VANDALISM	11/06/2018 07:00:00 PM	18-915896	VANDALISM	04X	19TH ST & TELEGRAPH AV	Oakland	CA	"19TH ST &amp; TELEGRAPH AV
Oakland, CA
(37.808199, -122.269911)"
ROBBERY	11/29/2018 01:40:00 PM	18-060218	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	17Y	9TH AV & E 21ST ST	Oakland	CA	"9TH AV &amp; E 21ST ST
Oakland, CA
(37.797449, -122.244065)"
THEFT/LARCENY	10/28/2018 09:00:00 AM	18-054759	GRAND THEFT FROM PERSON	19X	E 10TH ST & 2ND AV	Oakland	CA	"E 10TH ST &amp; 2ND AV
Oakland, CA
(37.795953, -122.259166)"
THEFT/LARCENY	12/09/2018 03:15:00 PM	18-062080	BURGLARY-AUTO	24X	35TH AV & SALISBURY ST	Oakland	CA	"35TH AV &amp; SALISBURY ST
Oakland, CA
(37.784944, -122.215559)"
ASSAULT	12/27/2018 06:07:00 PM	18-065180	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	30Y	76TH AV & MACARTHUR BLVD	Oakland	CA	"76TH AV &amp; MACARTHUR BLVD
Oakland, CA
(37.767558, -122.169755)"
ROBBERY	11/01/2018 11:45:00 PM	18-055552	ROBBERY-FIREARM	34X	85TH AV & PLYMOUTH ST	Oakland	CA	"85TH AV &amp; PLYMOUTH ST
Oakland, CA
(37.755191, -122.174006)"
ASSAULT	11/11/2018 03:00:00 AM	18-057174	BATTERY	27X	5000 YGNACIO AV	Oakland	CA	"5000 YGNACIO AV
Oakland, CA
(37.773506, -122.204735)"
THEFT/LARCENY	10/21/2018 01:30:00 PM	18-053816	THEFT	08X	34TH ST & ELM ST	Oakland	CA	"34TH ST &amp; ELM ST
Oakland, CA
(37.822206, -122.265224)"
ASSAULT	11/15/2018 07:30:00 AM	18-058791	CRUELTY TO ELDER/DEPENDENT ADULT	09X	200 40TH STREET WY	Oakland	CA	"200 40TH STREET WY
Oakland, CA
(37.826815, -122.254809)"
ROBBERY	11/16/2018 08:45:00 PM	18-058144	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	32Y	99TH AV & MACARTHUR BLVD	Oakland	CA	"99TH AV &amp; MACARTHUR BLVD
Oakland, CA
(37.747372, -122.157196)"
