CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
THEFT/LARCENY	10/10/2018 11:30:00 PM	18-914582	THEFT	03X	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
THEFT/LARCENY	11/01/2018 12:00:00 AM	18-055381	BURGLARY-AUTO	04X	400 19TH ST	Oakland	CA	"400 19TH ST
Oakland, CA
(37.807302, -122.267798)"
ASSAULT	11/12/2018 06:20:00 AM	18-057319	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	01X	400 EMBARCADERO WEST	Oakland	CA	"400 EMBARCADERO WEST
Oakland, CA
(37.794941, -122.27554)"
VANDALISM	10/13/2018 06:05:00 AM	18-914562	VANDALISM	04X	500 WILLIAM ST	Oakland	CA	"500 WILLIAM ST
Oakland, CA
(37.809168, -122.271154)"
BURGLARY	10/09/2018 11:00:00 AM	18-051294	BURGLARY-FORCIBLE ENTRY	15X	400 VAN DYKE AV	Oakland	CA	"400 VAN DYKE AV
Oakland, CA
(37.801699, -122.245322)"
VANDALISM	11/07/2018 10:00:00 AM	18-916033	VANDALISM	02X	100 ADELINE ST	Oakland	CA	"100 ADELINE ST
Oakland, CA
(37.800188, -122.289484)"
ASSAULT	10/15/2018 11:58:00 AM	18-052333	BATTERY	03Y	700 WASHINGTON ST	Oakland	CA	"700 WASHINGTON ST
Oakland, CA
(37.800147, -122.275322)"
VANDALISM	11/08/2018 07:10:00 AM	18-915997	VANDALISM	22X	3500 LAGUNA AVE	Oakland	CA	"3500 LAGUNA AVE
Oakland, CA
(37.799246, -122.21072)"
VANDALISM	10/01/2018 06:30:00 PM	18-913834	VANDALISM	12X	4800 TELEGRAPH AV	Oakland	CA	"4800 TELEGRAPH AV
Oakland, CA
(37.834892, -122.262907)"
VANDALISM	10/18/2018 06:50:00 AM	18-914772	VANDALISM	27X	4900 FAIRFAX AV	Oakland	CA	"4900 FAIRFAX AV
Oakland, CA
(37.777756, -122.202445)"
THEFT/LARCENY	10/24/2018 07:10:00 PM	18-915160	BURGLARY-AUTO	04X	1400 FRANKLIN ST	Oakland	CA	"1400 FRANKLIN ST
Oakland, CA
(37.804113, -122.269801)"
THEFT/LARCENY	11/07/2018 09:00:00 PM	18-915998	BURGLARY-AUTO	06X	600 W GRAND AVE	Oakland	CA	"600 W GRAND AVE
Oakland, CA
(37.812425, -122.271619)"
VANDALISM	10/16/2018 01:00:00 AM	18-914627	VANDALISM	11X	5300 DOVER ST	Oakland	CA	"5300 DOVER ST
Oakland, CA
(37.838326, -122.266846)"
ASSAULT	11/12/2018 12:08:00 AM	18-057300	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	26X	1200 46TH AV	Oakland	CA	"1200 46TH AV
Oakland, CA
(37.770801, -122.212029)"
ASSAULT	11/02/2018 02:00:00 PM	18-055652	BATTERY	07X	3400 CHESTNUT ST	Oakland	CA	"3400 CHESTNUT ST
Oakland, CA
(37.825457, -122.279197)"
ASSAULT	10/24/2018 02:53:00 PM	18-054055	BATTERY	16Y	1900 MACARTHUR BLVD	Oakland	CA	"1900 MACARTHUR BLVD
Oakland, CA
(37.800834, -122.219196)"
THEFT/LARCENY	10/18/2018 08:10:00 AM	18-914792	THEFT	22X	3900 FRUITVALE AV	Oakland	CA	"3900 FRUITVALE AV
Oakland, CA
(37.80524, -122.212559)"
MOTOR VEHICLE THEFT	10/24/2018 11:30:00 AM	18-054125	VEHICLE THEFT - AUTO	19X	1400 9TH AV	Oakland	CA	"1400 9TH AV
Oakland, CA
(37.792811, -122.250527)"
MOTOR VEHICLE THEFT	10/02/2018 09:48:00 PM	18-050097	VEHICLE THEFT - AUTO	23X	3400 E 12TH ST	Oakland	CA	"3400 E 12TH ST
Oakland, CA
(37.776022, -122.224006)"
ASSAULT	11/12/2018 12:21:00 PM	18-057372	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	26X	1300 46TH AV	Oakland	CA	"1300 46TH AV
Oakland, CA
(37.77139, -122.211252)"
VANDALISM	11/09/2018 09:42:00 PM	18-916080	VANDALISM		27TH ST	Oakland	CA	"27TH ST
Oakland, CA"
THEFT/LARCENY	11/02/2018 09:45:00 AM	18-055647	THEFT	08X	3200 TELEGRAPH AV	Oakland	CA	"3200 TELEGRAPH AV
Oakland, CA
(37.82098, -122.266648)"
MOTOR VEHICLE THEFT	10/19/2018 08:00:00 PM	18-053831	VEHICLE THEFT - AUTO	02Y	1300 WILLOW ST	Oakland	CA	"1300 WILLOW ST
Oakland, CA
(37.811993, -122.297038)"
THEFT/LARCENY	10/24/2018 09:05:00 PM	18-915171	BURGLARY-AUTO	04X	400 22ND ST	Oakland	CA	"400 22ND ST
Oakland, CA
(37.81094, -122.267393)"
ARSON	11/11/2018 10:14:00 PM	18-057287	ARSON: PROPERTY	21X	00 PEROLY CT	Oakland	CA	"00 PEROLY CT
Oakland, CA"
ROBBERY	10/06/2018 02:00:00 AM	18-050861	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	03Y	800 CLAY ST	Oakland	CA	"800 CLAY ST
Oakland, CA
(37.801153, -122.276174)"
THEFT/LARCENY	10/10/2018 08:30:00 PM	18-914426	BURGLARY-AUTO	01X	500 3RD ST	Oakland	CA	"500 3RD ST
Oakland, CA
(37.797189, -122.277105)"
FRAUD	11/03/2018 11:00:00 AM	18-915650	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	04X	500 WILLIAM ST	Oakland	CA	"500 WILLIAM ST
Oakland, CA
(37.809168, -122.271154)"
MOTOR VEHICLE THEFT	10/01/2018 04:30:00 PM	18-049822	VEHICLE THEFT - AUTO	99X	5000 GRIZZLY PEAK BLVD	Oakland	CA	"5000 GRIZZLY PEAK BLVD
Oakland, CA"
VANDALISM	10/01/2018 05:30:00 PM	18-913827	VANDALISM	77X	W MACARTHUR BOULEVARD	Oakland	CA	"W MACARTHUR BOULEVARD
Oakland, CA"
ASSAULT	11/02/2018 04:45:00 PM	18-055679	ASSAULT AND BATTERY	04X	1400 JEFFERSON ST	Oakland	CA	"1400 JEFFERSON ST
Oakland, CA
(37.805744, -122.274769)"
VANDALISM	10/19/2018 02:18:00 AM	18-054146	VANDALISM [$400 TO $5,000]	03X	00 8TH ST	Oakland	CA	"00 8TH ST
Oakland, CA"
THEFT/LARCENY	11/07/2018 11:59:00 PM	18-916037	BURGLARY-AUTO	02X	700 MANDELA PARKWAY	Oakland	CA	"700 MANDELA PARKWAY
Oakland, CA
(37.805495, -122.293358)"
ROBBERY	10/15/2018 09:45:00 AM	18-052308	ATTEMPTED ROBBERY-KNIFE	27Y	5500 INTERNATIONAL BLVD	Oakland	CA	"5500 INTERNATIONAL BLVD
Oakland, CA
(37.766948, -122.20341)"
MOTOR VEHICLE THEFT	10/23/2018 10:42:00 PM	18-053930	VEHICLE THEFT - AUTO	77X	10000 APRICOT	Oakland	CA	"10000 APRICOT
Oakland, CA"
MOTOR VEHICLE THEFT	10/18/2018 12:00:00 PM	18-054086	VEHICLE THEFT - AUTO	01X	00 BROADWAY	Oakland	CA	"00 BROADWAY
Oakland, CA"
ASSAULT	11/11/2018 06:20:00 PM	18-057270	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	29X	5700 AVENAL AV	Oakland	CA	"5700 AVENAL AV
Oakland, CA
(37.772075, -122.193092)"
VANDALISM	10/13/2018 05:35:00 AM	18-914564	VANDALISM	24Y	3200 HIGH ST	Oakland	CA	"3200 HIGH ST
Oakland, CA
(37.785597, -122.198173)"
THEFT/LARCENY	10/12/2018 07:00:00 PM	18-914560	BURGLARY-AUTO	04X	2200 WEBSTER ST	Oakland	CA	"2200 WEBSTER ST
Oakland, CA
(37.81068, -122.265616)"
ASSAULT	10/25/2018 06:18:00 AM	18-054165	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	26Y	1300 80TH AV	Oakland	CA	"1300 80TH AV
Oakland, CA
(37.755347, -122.183765)"
VANDALISM	11/09/2018 08:45:00 PM	18-916021	VANDALISM		2700 MAGNOLIAS ST	Oakland	CA	"2700 MAGNOLIAS ST
Oakland, CA
(37.819867, -122.283583)"
THEFT/LARCENY	11/11/2018 02:30:00 PM	18-057329	BURGLARY-AUTO	14X	200 LENOX AV	Oakland	CA	"200 LENOX AV
Oakland, CA
(37.812396, -122.258505)"
ARSON	11/12/2018 04:39:00 AM	18-057315	ARSON: PROPERTY	05X	2100 BRUSH ST	Oakland	CA	"2100 BRUSH ST
Oakland, CA
(37.811712, -122.275521)"
VANDALISM	11/12/2018 05:15:00 AM	18-057316	VANDALISM	21X	2400 E 20TH ST	Oakland	CA	"2400 E 20TH ST
Oakland, CA
(37.7865, -122.23018)"
THEFT/LARCENY	10/12/2018 01:45:00 PM	18-914610	BURGLARY-AUTO	31X	8300 OAKPORT ST	Oakland	CA	"8300 OAKPORT ST
Oakland, CA
(37.740751, -122.198347)"
ASSAULT	10/22/2018 06:00:00 PM	18-053739	BATTERY	04X	400 21ST ST	Oakland	CA	"400 21ST ST
Oakland, CA
(37.809918, -122.266958)"
ASSAULT	10/24/2018 09:00:00 PM	18-054106	WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH	29X	2800 73RD AV	Oakland	CA	"2800 73RD AV
Oakland, CA
(37.769016, -122.172169)"
THEFT/LARCENY	10/01/2018 08:30:00 PM	18-913826	BURGLARY-AUTO	14X	200 BAY PL	Oakland	CA	"200 BAY PL
Oakland, CA
(37.8126, -122.261111)"
THEFT/LARCENY	10/01/2018 08:25:00 AM	18-913858	BURGLARY-AUTO	13Y	00 TUNNEL RD	Oakland	CA	"00 TUNNEL RD
Oakland, CA"
VANDALISM	10/24/2018 06:00:00 PM	18-915202	VANDALISM	03X	1200 HARRISON ST	Oakland	CA	"1200 HARRISON ST
Oakland, CA
(37.801537, -122.268463)"
ASSAULT	11/01/2018 07:51:00 PM	18-055532	BATTERY	30Y	6900 BANCROFT AV	Oakland	CA	"6900 BANCROFT AV
Oakland, CA
(37.7679, -122.17919)"
THEFT/LARCENY	10/01/2018 12:30:00 PM	18-913869	GRAND THEFT	28X	2600 BEST AV	Oakland	CA	"2600 BEST AV
Oakland, CA
(37.777896, -122.198917)"
MOTOR VEHICLE THEFT	10/28/2018 08:00:00 PM	18-054870	VEHICLE THEFT - AUTO	32X	1000 103RD AV	Oakland	CA	"1000 103RD AV
Oakland, CA
(37.737688, -122.173425)"
SEX CRIMES	10/23/2018 01:34:00 AM	18-053749	LOITER:INTENT:PROSTITUTION	23X	3900 INTERNATIONAL BLVD	Oakland	CA	"3900 INTERNATIONAL BLVD
Oakland, CA
(37.774212, -122.218762)"
THEFT/LARCENY	10/14/2018 03:00:00 PM	18-914623	BURGLARY-AUTO	02X	500 KIRKHAM ST	Oakland	CA	"500 KIRKHAM ST
Oakland, CA
(37.804134, -122.292563)"
THEFT/LARCENY	10/11/2018 03:00:00 AM	18-914549	BURGLARY-AUTO	29X	6100 CAMDEN ST	Oakland	CA	"6100 CAMDEN ST
Oakland, CA
(37.774158, -122.183959)"
BURGLARY	10/01/2018 10:30:00 AM	18-049791	BURGLARY-NO FORCE	04X	200 FRANK H OGAWA PLZ	Oakland	CA	"200 FRANK H OGAWA PLZ
Oakland, CA
(37.80569, -122.271943)"
THEFT/LARCENY	10/09/2018 07:00:00 AM	18-914577	THEFT	15X	700 CLEVELAND AV	Oakland	CA	"700 CLEVELAND AV
Oakland, CA
(37.80468, -122.244745)"
THEFT/LARCENY	11/01/2018 02:00:00 PM	18-055660	THEFT	07X	3200 HELEN ST	Oakland	CA	"3200 HELEN ST
Oakland, CA
(37.824718, -122.286065)"
DRUGS/ALCOHOL VIOLATIONS	10/24/2018 10:14:00 PM	18-054121	POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA	02Y	1400 13TH ST	Oakland	CA	"1400 13TH ST
Oakland, CA
(37.809897, -122.292006)"
THEFT/LARCENY	11/09/2018 04:30:00 AM	18-916015	BURGLARY-AUTO		4400 PARK BLVD RAMP	Oakland	CA	"4400 PARK BLVD RAMP
Oakland, CA
(37.808309, -122.220023)"
THEFT/LARCENY	10/16/2018 09:40:00 AM	18-052514	BURGLARY-AUTO	23X	3400 SAN LEANDRO ST	Oakland	CA	"3400 SAN LEANDRO ST
Oakland, CA
(37.774465, -122.225184)"
ASSAULT	11/02/2018 07:16:00 PM	18-055702	EXHIBIT FIREARM	07X	2900 FILBERT ST	Oakland	CA	"2900 FILBERT ST
Oakland, CA
(37.820844, -122.278623)"
THEFT/LARCENY	10/24/2018 02:15:00 PM	18-054066	GRAND THEFT	22X	1900 WRENN ST	Oakland	CA	"1900 WRENN ST
Oakland, CA
(37.812815, -122.208567)"
THEFT/LARCENY	11/07/2018 10:00:00 PM	18-915996	BURGLARY-AUTO	12Y	5700 COLLEGE AVE	Oakland	CA	"5700 COLLEGE AVE
Oakland, CA
(37.845277, -122.251863)"
ROBBERY	11/11/2018 07:46:00 PM	18-057277	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	27Y	1400 50TH AV	Oakland	CA	"1400 50TH AV
Oakland, CA
(37.769525, -122.208722)"
THEFT/LARCENY	10/11/2018 07:30:00 PM	18-914481	BURGLARY-AUTO	77X	2ND ST	Oakland	CA	"2ND ST
Oakland, CA"
THEFT/LARCENY	10/23/2018 06:00:00 AM	18-054214	THEFT	32Y	10600 MACARTHUR BLVD	Oakland	CA	"10600 MACARTHUR BLVD
Oakland, CA
(37.74268, -122.152148)"
ROBBERY	10/24/2018 03:39:00 PM	18-054062	ROBBERY-FIREARM	15X	1800 PARK BLVD	Oakland	CA	"1800 PARK BLVD
Oakland, CA
(37.799143, -122.25096)"
THEFT/LARCENY	11/09/2018 08:19:00 PM	18-916084	BURGLARY-AUTO	09X	100 41ST ST	Oakland	CA	"100 41ST ST
Oakland, CA
(37.826177, -122.2514)"
FRAUD	11/02/2018 11:30:00 PM	18-915649	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	22Y	3300 MACARTHUR BLVD	Oakland	CA	"3300 MACARTHUR BLVD
Oakland, CA
(37.795214, -122.202187)"
THEFT/LARCENY	11/08/2018 10:50:00 AM	18-915989	BURGLARY-AUTO		1600 ALICE STREET	Oakland	CA	"1600 ALICE STREET
Oakland, CA
(37.804976, -122.264849)"
THEFT/LARCENY	10/15/2018 09:30:00 PM	18-052453	THEFT	21Y	3200 FOOTHILL BLVD	Oakland	CA	"3200 FOOTHILL BLVD
Oakland, CA
(37.783484, -122.221991)"
VANDALISM	11/08/2018 08:00:00 PM	18-916044	VANDALISM		10TH ST./ BROADWAY	Oakland	CA	"10TH ST./ BROADWAY
Oakland, CA"
THEFT/LARCENY	10/13/2018 06:40:00 PM	18-914583	BURGLARY-AUTO	01X	300 CLAY ST	Oakland	CA	"300 CLAY ST
Oakland, CA
(37.797987, -122.278148)"
THEFT/LARCENY	10/25/2018 11:00:00 AM	18-915223	GRAND THEFT	01X	300 ALICE ST	Oakland	CA	"300 ALICE ST
Oakland, CA
(37.795313, -122.270893)"
THEFT/LARCENY	10/24/2018 07:10:00 PM	18-915197	BURGLARY-AUTO	03X	300 12TH ST	Oakland	CA	"300 12TH ST
Oakland, CA
(37.796574, -122.256491)"
FRAUD	10/06/2018 03:25:00 PM	18-914031	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	10X	900 ARLINGTON AV	Oakland	CA	"900 ARLINGTON AV
Oakland, CA
(37.84239, -122.27374)"
THEFT/LARCENY	10/11/2018 12:35:00 PM	18-914442	BURGLARY-AUTO	23X	4000 ALAMEDA AV	Oakland	CA	"4000 ALAMEDA AV
Oakland, CA
(37.768208, -122.22405)"
ASSAULT	10/15/2018 07:30:00 PM	18-052445	THREAT CRIME:INT:TERRORIZE	21X	2500 E 27TH ST	Oakland	CA	"2500 E 27TH ST
Oakland, CA
(37.792275, -122.224041)"
BURGLARY	10/13/2018 07:05:00 PM	18-914604	BURGLARY-FORCIBLE ENTRY	21Y	3100 BONA ST	Oakland	CA	"3100 BONA ST
Oakland, CA
(37.791446, -122.216578)"
ROBBERY	10/01/2018 08:50:00 PM	18-049862	ROBBERY-KNIFE OR CUTTING INSTRUMENT	14X	600 BELLEVUE AV	Oakland	CA	"600 BELLEVUE AV
Oakland, CA
(37.807478, -122.255985)"
THEFT/LARCENY	10/12/2018 04:20:00 PM	18-914545	BURGLARY-AUTO	02X	1000 10TH ST	Oakland	CA	"1000 10TH ST
Oakland, CA
(37.797789, -122.263299)"
THEFT/LARCENY	10/13/2018 10:00:00 PM	18-914617	THEFT	03X	100 11TH ST	Oakland	CA	"100 11TH ST
Oakland, CA
(37.79904, -122.264142)"
ASSAULT	11/11/2018 03:46:00 PM	18-057260	BATTERY	30X	8000 INTERNATIONAL BLVD	Oakland	CA	"8000 INTERNATIONAL BLVD
Oakland, CA
(37.756426, -122.181147)"
THEFT/LARCENY	10/04/2018 10:32:00 AM	18-913947	BURGLARY-AUTO	27Y	1500 55TH AV	Oakland	CA	"1500 55TH AV
Oakland, CA
(37.768225, -122.202074)"
THEFT/LARCENY	10/29/2018 03:00:00 PM	18-055001	GRAND THEFT FROM PERSON	03X	1300 BROADWAY	Oakland	CA	"1300 BROADWAY
Oakland, CA
(37.803663, -122.271636)"
THEFT/LARCENY	10/02/2018 09:30:00 AM	18-913825	THEFT	23X	3300 INTERNATIONAL BLVD	Oakland	CA	"3300 INTERNATIONAL BLVD
Oakland, CA
(37.777007, -122.224489)"
ASSAULT	11/12/2018 09:00:00 AM	18-057351	EXHIBIT DEADLY WEAPON OTHER THAN FIREARM	30X	1400 71ST AV	Oakland	CA	"1400 71ST AV
Oakland, CA
(37.760629, -122.188341)"
MOTOR VEHICLE THEFT	10/10/2018 12:00:00 PM	18-051448	VEHICLE THEFT - AUTO	26Y	1100 HEGENBERGER RD	Oakland	CA	"1100 HEGENBERGER RD
Oakland, CA"
ROBBERY	11/05/2018 04:45:00 PM	18-056162	ROBBERY-KNIFE OR CUTTING INSTRUMENT	02X	1200 7TH ST	Oakland	CA	"1200 7TH ST
Oakland, CA
(37.804371, -122.290354)"
ASSAULT	10/01/2018 05:00:00 PM	18-049841	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	30X	8100 INTERNATIONAL BLVD	Oakland	CA	"8100 INTERNATIONAL BLVD
Oakland, CA
(37.756141, -122.180557)"
ASSAULT	10/24/2018 01:00:00 PM	18-054110	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	18Y	2900 14TH AV	Oakland	CA	"2900 14TH AV
Oakland, CA
(37.797654, -122.230179)"
DISTURBING THE PEACE	11/12/2018 10:15:00 AM	18-057347	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
VANDALISM	11/02/2018 02:30:00 PM	18-055656	VANDALISM	08X	2900 WEBSTER ST	Oakland	CA	"2900 WEBSTER ST
Oakland, CA
(37.817499, -122.263777)"
MOTOR VEHICLE THEFT	11/02/2018 11:00:00 PM	18-055804	VEHICLE THEFT - AUTO	04X	1800 CASTRO ST	Oakland	CA	"1800 CASTRO ST
Oakland, CA
(37.809306, -122.275514)"
ASSAULT	10/16/2018 01:15:00 PM	18-052551	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	30X	1700 68TH AV	Oakland	CA	"1700 68TH AV
Oakland, CA
(37.763519, -122.188102)"
SEX CRIMES	10/02/2018 06:38:00 AM	18-049913	LOITER:INTENT:PROSTITUTION	19X	1800 E 15TH ST	Oakland	CA	"1800 E 15TH ST
Oakland, CA
(37.787925, -122.241298)"
BURGLARY	10/02/2018 07:00:00 AM	18-050011	BURGLARY-FORCIBLE ENTRY	16Y	4000 LA CRESTA AV	Oakland	CA	"4000 LA CRESTA AV
Oakland, CA
(37.804296, -122.21922)"
DISTURBING THE PEACE	10/24/2018 07:00:00 AM	18-053974	DISTURB THE PEACE	35X	8600 HILLSIDE ST	Oakland	CA	"8600 HILLSIDE ST
Oakland, CA
(37.757666, -122.164138)"
ASSAULT	10/25/2018 12:13:00 AM	18-054136	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	20X	3000 INTERNATIONAL BLVD	Oakland	CA	"3000 INTERNATIONAL BLVD
Oakland, CA
(37.778688, -122.227991)"
THEFT/LARCENY	10/01/2018 07:15:00 PM	18-913859	BURGLARY-AUTO	14X	300 GRAND AV	Oakland	CA	"300 GRAND AV
Oakland, CA
(37.809029, -122.256834)"
THEFT/LARCENY	11/09/2018 10:05:00 PM	18-916061	BURGLARY-AUTO		SHATTUCK AVE	Oakland	CA	"SHATTUCK AVE
Oakland, CA"
MOTOR VEHICLE THEFT	10/25/2018 04:00:00 PM	18-054305	VEHICLE THEFT - AUTO	17X	700 E 17TH ST	Oakland	CA	"700 E 17TH ST
Oakland, CA
(37.796066, -122.249202)"
THEFT/LARCENY	10/04/2018 04:35:00 AM	18-913955	THEFT	24Y	4100 BROOKDALE AV	Oakland	CA	"4100 BROOKDALE AV
Oakland, CA
(37.783362, -122.205117)"
THEFT/LARCENY	10/04/2018 01:00:00 PM	18-050585	THEFT	03X	300 10TH ST	Oakland	CA	"300 10TH ST
Oakland, CA
(37.800161, -122.269343)"
ASSAULT	10/07/2018 02:30:00 AM	18-050881	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	08X	2500 BROADWAY	Oakland	CA	"2500 BROADWAY
Oakland, CA
(37.814247, -122.2649)"
DRUGS/ALCOHOL VIOLATIONS	11/02/2018 08:17:00 PM	18-055714	POSSESS/PURCHASE COCAINE BASE FOR SALE	33X	1000 85TH AV	Oakland	CA	"1000 85TH AV
Oakland, CA
(37.750264, -122.18366)"
THEFT/LARCENY	10/15/2018 06:42:00 PM	18-052411	BURGLARY-AUTO	31Z	400 DOUGLAS AV	Oakland	CA	"400 DOUGLAS AV
Oakland, CA
(37.730189, -122.182305)"
ASSAULT	10/24/2018 09:58:00 PM	18-054111	BATTERY	35X	9000 GOLF LINKS RD	Oakland	CA	"9000 GOLF LINKS RD
Oakland, CA
(37.757819, -122.155146)"
ROBBERY	11/02/2018 08:43:00 PM	18-055712	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	02X	1300 7TH ST	Oakland	CA	"1300 7TH ST
Oakland, CA
(37.804641, -122.291652)"
VANDALISM	11/08/2018 12:39:00 PM	18-057369	TAMPER WITH VEHICLE	04X	1900 MARTIN LUTHER KING JR W	Oakland	CA	"1900 MARTIN LUTHER KING JR W
Oakland, CA"
VANDALISM	10/31/2018 02:00:00 AM	18-915624	VANDALISM	24Y	4000 SUTER ST	Oakland	CA	"4000 SUTER ST
Oakland, CA
(37.788083, -122.200941)"
MOTOR VEHICLE THEFT	10/04/2018 12:30:00 PM	18-050441	VEHICLE THEFT - AUTO	13Y	6200 RUTHLAND RD	Oakland	CA	"6200 RUTHLAND RD
Oakland, CA
(37.843655, -122.218443)"
ASSAULT	11/02/2018 07:40:00 PM	18-055703	BATTERY	32Y	1900 104TH AV	Oakland	CA	"1900 104TH AV
Oakland, CA
(37.741542, -122.162098)"
VANDALISM	10/24/2018 08:15:00 PM	18-915206	VANDALISM	04X	1500 WEBSTER ST	Oakland	CA	"1500 WEBSTER ST
Oakland, CA
(37.804363, -122.268175)"
BURGLARY	11/09/2018 09:45:00 AM	18-057005	BURGLARY-NO FORCE	14X	300 PARK VIEW TER	Oakland	CA	"300 PARK VIEW TER
Oakland, CA
(37.810836, -122.258875)"
MOTOR VEHICLE THEFT	10/02/2018 01:35:00 AM	18-913830	ATTEMPT VEHICLE THEFT-AUTO	13Z	1900 MAGELLAN DR	Oakland	CA	"1900 MAGELLAN DR
Oakland, CA
(37.828781, -122.20885)"
ASSAULT	10/15/2018 07:45:00 PM	18-052421	BATTERY	04X	600 14TH ST	Oakland	CA	"600 14TH ST
Oakland, CA
(37.805825, -122.274977)"
MOTOR VEHICLE THEFT	10/09/2018 11:00:00 PM	18-051583	VEHICLE THEFT - AUTO	33X	9300 B ST	Oakland	CA	"9300 B ST
Oakland, CA
(37.746356, -122.176563)"
DISTURBING THE PEACE	11/12/2018 10:13:00 AM	18-057346	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
MOTOR VEHICLE THEFT	11/01/2018 02:43:00 PM	18-055537	VEHICLE THEFT - AUTO	15X	600 SPRUCE ST	Oakland	CA	"600 SPRUCE ST
Oakland, CA
(37.804853, -122.24082)"
THEFT/LARCENY	11/08/2018 07:00:00 PM	18-916011	BURGLARY-AUTO		4700 TELEGRAPH AVE.	Oakland	CA	"4700 TELEGRAPH AVE.
Oakland, CA
(37.834351, -122.263049)"
VANDALISM	11/08/2018 08:00:00 PM	18-916013	VANDALISM		19TH STREET/ WEBSTER	Oakland	CA	"19TH STREET/ WEBSTER
Oakland, CA"
DRUGS/ALCOHOL VIOLATIONS	11/11/2018 07:46:00 PM	18-057278	POSSESS NARCOTIC CONTROLLED SUBSTANCE	02X	1000 MANDELA PKWY	Oakland	CA	"1000 MANDELA PKWY
Oakland, CA
(37.808008, -122.292322)"
BURGLARY	11/07/2018 05:15:00 PM	18-056570	SHOPLIFTING-COMMERCIAL ESTABLISHMENT WITH INTENT WHERE VALUE DOES NOT EXCEED $950	10X	5800 SAN PABLO AV	Oakland	CA	"5800 SAN PABLO AV
Oakland, CA
(37.841013, -122.283016)"
DISTURBING THE PEACE	11/02/2018 12:00:00 AM	18-055813	DISTURB THE PEACE	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
THEFT/LARCENY	11/09/2018 09:30:00 PM	18-916076	THEFT		BART STATION	Oakland	CA	"BART STATION
Oakland, CA"
THEFT/LARCENY	11/08/2018 05:30:00 PM	18-916012	BURGLARY-AUTO	03X	300 10TH ST	Oakland	CA	"300 10TH ST
Oakland, CA
(37.800161, -122.269343)"
THEFT/LARCENY	10/01/2018 09:56:00 AM	18-049758	GRAND THEFT	14X	3300 LAKESHORE AV	Oakland	CA	"3300 LAKESHORE AV
Oakland, CA
(37.810726, -122.244111)"
THEFT/LARCENY	10/15/2018 11:14:00 AM	18-052332	THEFT	31Z	800 STONE ST	Oakland	CA	"800 STONE ST
Oakland, CA
(37.736234, -122.178556)"
THEFT/LARCENY	11/10/2018 02:32:00 PM	18-057087	BURGLARY-AUTO	32Y	00 ANAIR WY	Oakland	CA	"00 ANAIR WY
Oakland, CA"
THEFT/LARCENY	10/12/2018 10:35:00 PM	18-914561	BURGLARY-AUTO	03X	1300 HARRISON ST	Oakland	CA	"1300 HARRISON ST
Oakland, CA
(37.80223, -122.268037)"
ASSAULT	10/24/2018 09:27:00 PM	18-054116	BATTERY	10X	1000 63RD ST	Oakland	CA	"1000 63RD ST
Oakland, CA
(37.846645, -122.280262)"
THEFT/LARCENY	10/13/2018 03:00:00 PM	18-914570	BURGLARY-AUTO	99X	4400 SHELLMOUND ST	Oakland	CA	"4400 SHELLMOUND ST
Oakland, CA
(37.831043, -122.292906)"
MOTOR VEHICLE THEFT	10/31/2018 05:30:00 PM	18-055447	VEHICLE THEFT - AUTO	23X	4000 E 16TH ST	Oakland	CA	"4000 E 16TH ST
Oakland, CA
(37.774729, -122.216191)"
ASSAULT	10/24/2018 11:44:00 PM	18-054132	BATTERY	01X	200 HARRISON ST	Oakland	CA	"200 HARRISON ST
Oakland, CA
(37.794835, -122.27269)"
