CRIMETYPE,DATETIME,CASENUMBER,DESCRIPTION,POLICEBEAT,ADDRESS,CITY,STATE,Location
ASSAULT,08/28/2018 06:01:00 PM,18-043642,BATTERY,35Y,4500 SAINT ANDREWS RD,Oakland,CA,"4500 SAINT ANDREWS RD
Oakland, CA
(37.764144, -122.143615)"
THEFT/LARCENY,07/27/2018 10:10:00 AM,18-910155,BURGLARY-AUTO,07X,1400 26TH ST,Oakland,CA,"1400 26TH ST
Oakland, CA
(37.821443, -122.290703)"
MOTOR VEHICLE THEFT,08/26/2018 10:00:00 AM,18-043259,VEHICLE THEFT - AUTO,31Y,600 TYLER ST,Oakland,CA,"600 TYLER ST
Oakland, CA
(37.737137, -122.185572)"
MOTOR VEHICLE THEFT,10/09/2018 11:30:00 PM,18-051400,VEHICLE THEFT - AUTO,19X,1500 4TH AV,Oakland,CA,"1500 4TH AV
Oakland, CA
(37.797139, -122.253748)"
MOTOR VEHICLE THEFT,10/18/2018 05:50:00 PM,18-052980,VEHICLE THEFT - AUTO,33X,1200 82ND AV,Oakland,CA,"1200 82ND AV
Oakland, CA
(37.753743, -122.182519)"
ASSAULT,10/19/2018 04:10:00 PM,18-053124,ASSAULT,19X,1400 2ND AV,Oakland,CA,"1400 2ND AV
Oakland, CA
(37.798201, -122.255975)"
MOTOR VEHICLE THEFT,08/04/2018 07:15:00 AM,18-038872,VEHICLE THEFT - AUTO,19X,E 12TH ST & 9TH AV,Oakland,CA,"E 12TH ST &amp; 9TH AV
Oakland, CA
(37.792141, -122.251482)"
MOTOR VEHICLE THEFT,08/26/2018 08:00:00 PM,18-043385,VEHICLE THEFT - AUTO,01X,400 BROADWAY,Oakland,CA,"400 BROADWAY
Oakland, CA
(37.797652, -122.275298)"
THEFT/LARCENY,10/01/2018 04:30:00 PM,18-050227,THEFT,06X,3200 SAN PABLO AV,Oakland,CA,"3200 SAN PABLO AV
Oakland, CA
(37.822525, -122.277063)"
ASSAULT,09/15/2018 12:30:00 AM,18-046808,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,23X,3400 E 12TH ST,Oakland,CA,"3400 E 12TH ST
Oakland, CA
(37.776022, -122.224006)"
ASSAULT,07/29/2018 09:30:00 PM,18-037919,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,08X,3600 WEBSTER ST,Oakland,CA,"3600 WEBSTER ST
Oakland, CA
(37.823687, -122.262027)"
ASSAULT,09/25/2018 08:00:00 AM,18-048708,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,27Y,1400 SEMINARY AV,Oakland,CA,"1400 SEMINARY AV
Oakland, CA
(37.765111, -122.19952)"
VANDALISM,09/20/2018 07:30:00 PM,18-913453,VANDALISM,03Y,1200 CLAY ST,Oakland,CA,"1200 CLAY ST
Oakland, CA
(37.804497, -122.27411)"
ROBBERY,09/04/2018 11:15:00 AM,18-044881,ROBBERY-FIREARM,14Y,400 LAKE PARK AV,Oakland,CA,"400 LAKE PARK AV
Oakland, CA
(37.811458, -122.247926)"
MOTOR VEHICLE THEFT,08/28/2018 04:27:00 PM,18-043485,VEHICLE THEFT - OTHER VEHICLES,34X,9700 WALNUT ST,Oakland,CA,"9700 WALNUT ST
Oakland, CA
(37.746095, -122.168818)"
ASSAULT,09/23/2018 10:50:00 PM,18-048366,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,10Y,6000 ADELINE ST,Oakland,CA,"6000 ADELINE ST
Oakland, CA
(37.844885, -122.27306)"
ROBBERY,09/23/2018 07:15:00 AM,18-048284,CARJACKING WITH FIREARM,33X,85TH AV & B ST,Oakland,CA,"85TH AV &amp; B ST
Oakland, CA
(37.751719, -122.180572)"
THEFT/LARCENY,09/27/2018 08:45:00 PM,18-049157,BURGLARY-AUTO,03Y,CLAY ST & 10TH ST,Oakland,CA,"CLAY ST &amp; 10TH ST
Oakland, CA
(37.802505, -122.275329)"
ASSAULT,09/09/2018 01:12:00 PM,18-045791,BATTERY,01X,5TH ST & JACKSON ST,Oakland,CA,"5TH ST &amp; JACKSON ST
Oakland, CA
(37.795803, -122.269127)"
THEFT/LARCENY,09/19/2018 07:00:00 AM,18-913094,BURGLARY-AUTO,09X,4100 PIEDMONT AV,Oakland,CA,"4100 PIEDMONT AV
Oakland, CA
(37.826568, -122.252189)"
DISTURBING THE PEACE,08/26/2018 08:30:00 PM,18-043344,DISTURB THE PEACE,26Y,1200 78TH AV,Oakland,CA,"1200 78TH AV
Oakland, CA
(37.75566, -122.186436)"
ASSAULT,09/14/2018 06:30:00 PM,18-046760,CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE,01X,200 2ND ST,Oakland,CA,"200 2ND ST
Oakland, CA
(37.793899, -122.270827)"
THEFT/LARCENY,08/22/2018 07:00:00 PM,18-911605,BURGLARY-AUTO,04X,21ST ST & FRANKLIN ST,Oakland,CA,"21ST ST &amp; FRANKLIN ST
Oakland, CA
(37.809882, -122.266725)"
SEX CRIMES,09/27/2018 04:48:00 AM,18-048986,DISORDERLY CONDUCT:PROSTITUTION,19X,E 15TH ST & 16TH AV,Oakland,CA,"E 15TH ST &amp; 16TH AV
Oakland, CA
(37.789196, -122.243427)"
THEFT/LARCENY,08/25/2018 08:30:00 PM,18-911917,BURGLARY-AUTO,12X,300 41ST ST,Oakland,CA,"300 41ST ST
Oakland, CA
(37.828489, -122.256192)"
VANDALISM,07/28/2018 10:30:00 PM,18-037773,VANDALISM,16X,1400 HAMPEL ST.,Oakland,CA,"1400 HAMPEL ST.
Oakland, CA
(37.80585, -122.222748)"
ASSAULT,09/05/2018 05:50:00 PM,18-045027,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,30X,7600 LOCKWOOD ST,Oakland,CA,"7600 LOCKWOOD ST
Oakland, CA
(37.761468, -122.179687)"
DISTURBING THE PEACE,08/03/2018 03:50:00 PM,18-910873,ANNOYING TELEPHONE CALL:OBSCENE/THREATENING,22X,3600 DIMOND AV,Oakland,CA,"3600 DIMOND AV
Oakland, CA
(37.802392, -122.216594)"
VANDALISM,09/05/2018 07:50:00 AM,18-045332,VANDALISM [UNDER $400],07X,2500 CHESTNUT ST,Oakland,CA,"2500 CHESTNUT ST
Oakland, CA
(37.818198, -122.281838)"
MOTOR VEHICLE THEFT,09/23/2018 08:30:00 PM,18-048409,VEHICLE THEFT - AUTO,17Y,2400 10TH AV,Oakland,CA,"2400 10TH AV
Oakland, CA
(37.79869, -122.240453)"
THEFT/LARCENY,09/07/2018 11:30:00 PM,18-912513,BURGLARY-AUTO,01X,2ND ST & BROADWAY,Oakland,CA,"2ND ST &amp; BROADWAY
Oakland, CA
(37.796074, -122.276405)"
VANDALISM,07/28/2018 05:30:00 PM,18-038047,VANDALISM,14X,500 EL EMBARCADERO,Oakland,CA,"500 EL EMBARCADERO
Oakland, CA
(37.809307, -122.249653)"
THEFT/LARCENY,09/06/2018 08:00:00 PM,18-912452,BURGLARY-AUTO,11X,5500 TELEGRAPH AV,Oakland,CA,"5500 TELEGRAPH AV
Oakland, CA
(37.840518, -122.261803)"
ASSAULT,08/15/2018 06:30:00 PM,18-041079,BATTERY,27X,2400 RENWICK ST,Oakland,CA,"2400 RENWICK ST
Oakland, CA
(37.777845, -122.20254)"
BURGLARY,10/18/2018 07:00:00 PM,18-053090,BURGLARY-FORCIBLE ENTRY,12Y,5300 CLAREMONT AV,Oakland,CA,"5300 CLAREMONT AV
Oakland, CA
(37.839951, -122.259919)"
ASSAULT,08/27/2018 06:35:00 PM,18-043440,BATTERY,06X,2200 SAN PABLO AV,Oakland,CA,"2200 SAN PABLO AV
Oakland, CA
(37.812471, -122.273819)"
THEFT/LARCENY,08/06/2018 03:00:00 AM,18-911021,BURGLARY-AUTO,04X,1400 ALICE ST,Oakland,CA,"1400 ALICE ST
Oakland, CA
(37.802451, -122.266424)"
VANDALISM,08/26/2018 06:00:00 PM,18-043563,VANDALISM:DAMAGE PROPERTY,29X,6200 LAIRD AV,Oakland,CA,"6200 LAIRD AV
Oakland, CA
(37.776039, -122.179119)"
ROBBERY,07/24/2018 09:35:00 PM,18-036926,ROBBERY-FIREARM,24X,HARRINGTON AV & SANTA RITA ST,Oakland,CA,"HARRINGTON AV &amp; SANTA RITA ST
Oakland, CA
(37.783321, -122.213919)"
BURGLARY,07/29/2018 01:11:00 PM,18-910241,BURGLARY-FORCIBLE ENTRY,05Y,1600 16TH ST,Oakland,CA,"1600 16TH ST
Oakland, CA
(37.812771, -122.292936)"
THEFT/LARCENY,08/18/2018 11:30:00 PM,18-041829,BURGLARY-AUTO,08X,BROADWAY & WEBSTER ST,Oakland,CA,"BROADWAY &amp; WEBSTER ST
Oakland, CA
(37.814242, -122.264903)"
THEFT/LARCENY,08/25/2018 06:00:00 PM,18-043109,BURGLARY-AUTO,01X,5TH ST & WEBSTER ST,Oakland,CA,"5TH ST &amp; WEBSTER ST
Oakland, CA
(37.797133, -122.272697)"
ASSAULT,10/11/2018 09:15:00 PM,18-051734,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,23X,3400 E 12TH ST,Oakland,CA,"3400 E 12TH ST
Oakland, CA
(37.776022, -122.224006)"
DRUGS/ALCOHOL VIOLATIONS,10/02/2018 08:43:00 PM,18-050087,POSSESS NARCOTIC CONTROLLED SUBSTANCE,33X,89TH AV & G ST,Oakland,CA,"89TH AV &amp; G ST
Oakland, CA
(37.746433, -122.183319)"
THEFT/LARCENY,08/07/2018 04:41:00 PM,18-039457,BURGLARY-AUTO,03Y,11TH ST & CLAY ST,Oakland,CA,"11TH ST &amp; CLAY ST
Oakland, CA
(37.803203, -122.274899)"
THEFT/LARCENY,08/18/2018 10:00:00 PM,18-911667,BURGLARY-AUTO,12X,TELEGRAPH AV & 47TH ST,Oakland,CA,"TELEGRAPH AV &amp; 47TH ST
Oakland, CA
(37.83434, -122.263052)"
ROBBERY,08/27/2018 09:58:00 PM,18-043473,CARJACKING WITH FIREARM,01X,100 2ND ST,Oakland,CA,"100 2ND ST
Oakland, CA
(37.792833, -122.268125)"
THEFT/LARCENY,08/14/2018 10:44:00 PM,18-040914,THEFT,26Y,70TH AV & HERBERT GUICE WY,Oakland,CA,"70TH AV &amp; HERBERT GUICE WY
Oakland, CA
(37.759615, -122.190605)"
THEFT/LARCENY,08/03/2018 10:00:00 PM,18-910686,THEFT,28X,4700 VIRGINIA AV,Oakland,CA,"4700 VIRGINIA AV
Oakland, CA
(37.781515, -122.196684)"
THEFT/LARCENY,08/13/2018 05:00:00 AM,18-911046,THEFT,13Z,5600 CABOT DR,Oakland,CA,"5600 CABOT DR
Oakland, CA
(37.830858, -122.211572)"
THEFT/LARCENY,09/11/2018 08:30:00 PM,18-912737,BURGLARY-AUTO,08X,23RD ST & WEBSTER ST,Oakland,CA,"23RD ST &amp; WEBSTER ST
Oakland, CA
(37.811952, -122.265251)"
VANDALISM,10/11/2018 11:33:00 PM,18-914446,VANDALISM,04X,SAN PABLO AV & 16TH ST,Oakland,CA,"SAN PABLO AV &amp; 16TH ST
Oakland, CA
(37.80632, -122.271915)"
FRAUD,08/14/2018 07:45:00 AM,18-911086,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,11X,700 52ND ST,Oakland,CA,"700 52ND ST
Oakland, CA
(37.837431, -122.266787)"
MOTOR VEHICLE THEFT,09/16/2018 12:00:00 PM,18-047014,VEHICLE THEFT - AUTO,26X,500 INDEPENDENT RD,Oakland,CA,"500 INDEPENDENT RD
Oakland, CA
(37.755159, -122.208286)"
THEFT/LARCENY,07/29/2018 05:00:00 PM,18-038022,GRAND THEFT,03Y,400 7TH ST,Oakland,CA,"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
BURGLARY,10/11/2018 03:20:00 PM,18-051682,BURGLARY-FORCIBLE ENTRY,05X,1800 CHESTNUT ST,Oakland,CA,"1800 CHESTNUT ST
Oakland, CA
(37.812099, -122.284041)"
VANDALISM,08/23/2018 03:35:00 AM,18-911672,VANDALISM,34X,2000 87TH AV,Oakland,CA,"2000 87TH AV
Oakland, CA
(37.754834, -122.169087)"
ASSAULT,08/19/2018 09:00:00 AM,18-041887,CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE,32Y,10700 MACARTHUR BLVD,Oakland,CA,"10700 MACARTHUR BLVD
Oakland, CA
(37.741775, -122.150612)"
THEFT/LARCENY,08/07/2018 02:39:00 PM,18-911170,THEFT,16Y,800 GROSVENOR PL,Oakland,CA,"800 GROSVENOR PL
Oakland, CA
(37.806111, -122.231121)"
ASSAULT,08/19/2018 12:51:00 PM,18-041892,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,17Y,2300 14TH AV,Oakland,CA,"2300 14TH AV
Oakland, CA
(37.794959, -122.237689)"
THEFT/LARCENY,09/16/2018 04:32:00 PM,18-047018,THEFT:PERSONAL PROPERTY,03Y,400 7TH ST,Oakland,CA,"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ASSAULT,08/18/2018 02:46:00 PM,18-041749,BATTERY,06X,SYCAMORE ST & MARTIN LUTHER KING JR WY,Oakland,CA,"SYCAMORE ST &amp; MARTIN LUTHER KING JR WY
Oakland, CA
(37.815678, -122.271961)"
THEFT/LARCENY,08/22/2018 10:35:00 AM,18-911565,THEFT,34X,86TH AV & INTERNATIONAL BLVD,Oakland,CA,"86TH AV &amp; INTERNATIONAL BLVD
Oakland, CA
(37.752883, -122.176723)"
THEFT/LARCENY,09/06/2018 01:00:00 AM,18-912425,BURGLARY-AUTO,25Y,8000 GREENRIDGE DR,Oakland,CA,"8000 GREENRIDGE DR
Oakland, CA
(37.772468, -122.154154)"
THEFT/LARCENY,10/09/2018 08:00:00 PM,18-914314,BURGLARY-AUTO,12X,TELEGRAPH AV & 45TH ST,Oakland,CA,"TELEGRAPH AV &amp; 45TH ST
Oakland, CA
(37.833057, -122.263347)"
THEFT/LARCENY,07/26/2018 03:05:00 PM,18-910230,BURGLARY-AUTO,26X,400 HIGH ST,Oakland,CA,"400 HIGH ST
Oakland, CA
(37.76593, -122.223338)"
MOTOR VEHICLE THEFT,09/23/2018 11:26:00 PM,18-048371,VEHICLE THEFT - AUTO,02Y,300 PERALTA ST,Oakland,CA,"300 PERALTA ST
Oakland, CA
(37.803634, -122.300125)"
THEFT/LARCENY,08/03/2018 08:55:00 AM,18-910558,BURGLARY-AUTO,12X,5000 TELEGRAPH AV,Oakland,CA,"5000 TELEGRAPH AV
Oakland, CA
(37.83653, -122.262463)"
ASSAULT,09/16/2018 04:59:00 PM,18-047025,BATTERY,26Y,900 75TH AV,Oakland,CA,"900 75TH AV
Oakland, CA
(37.753642, -122.193109)"
THEFT/LARCENY,09/21/2018 07:05:00 PM,18-913315,BURGLARY-AUTO,08X,RANDWICK AV & PIEDMONT AV,Oakland,CA,"RANDWICK AV &amp; PIEDMONT AV
Oakland, CA
(37.82118, -122.26021)"
ASSAULT,10/11/2018 11:00:00 PM,18-051747,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,06X,3400 SAN PABLO AV,Oakland,CA,"3400 SAN PABLO AV
Oakland, CA
(37.825427, -122.277992)"
BURGLARY,08/12/2018 03:00:00 PM,18-040458,BURGLARY-FORCIBLE ENTRY,34X,8900 INTERNATIONAL BLVD,Oakland,CA,"8900 INTERNATIONAL BLVD
Oakland, CA
(37.750357, -122.174851)"
BURGLARY,09/23/2018 10:53:00 PM,18-048368,BURGLARY-FORCIBLE ENTRY,04X,2000 CASTRO ST,Oakland,CA,"2000 CASTRO ST
Oakland, CA
(37.811048, -122.274402)"
ROBBERY,09/03/2018 08:15:00 PM,18-044683,ROBBERY-KNIFE OR CUTTING INSTRUMENT,02X,6TH ST & BRUSH ST,Oakland,CA,"6TH ST &amp; BRUSH ST
Oakland, CA
(37.801623, -122.281745)"
MOTOR VEHICLE THEFT,08/08/2018 06:00:00 AM,18-039671,VEHICLE THEFT - OTHER VEHICLES,30X,2700 67TH AV,Oakland,CA,"2700 67TH AV
Oakland, CA
(37.768327, -122.181968)"
ROBBERY,10/11/2018 02:57:00 PM,18-051663,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",19X,1400 14TH AV,Oakland,CA,"1400 14TH AV
Oakland, CA
(37.789682, -122.245771)"
THEFT/LARCENY,08/10/2018 08:00:00 PM,18-911214,BURGLARY-AUTO,31X,7000 COLISEUM WY,Oakland,CA,"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
ASSAULT,10/11/2018 07:57:00 PM,18-051722,BATTERY,17X,400 E 18TH ST,Oakland,CA,"400 E 18TH ST
Oakland, CA
(37.799143, -122.25096)"
BURGLARY,07/25/2018 04:15:00 AM,18-037208,BURGLARY-FORCIBLE ENTRY,27Y,1400 50TH AV,Oakland,CA,"1400 50TH AV
Oakland, CA"
ASSAULT,08/28/2018 11:30:00 PM,18-043688,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,07X,26TH ST & CHESTNUT ST,Oakland,CA,"26TH ST &amp; CHESTNUT ST
Oakland, CA
(37.818477, -122.281737)"
THEFT/LARCENY,07/25/2018 07:00:00 PM,18-910216,BURGLARY-AUTO,08X,400 26TH ST,Oakland,CA,"400 26TH ST
Oakland, CA
(37.815145, -122.266322)"
MOTOR VEHICLE THEFT,08/06/2018 11:50:00 AM,18-039196,SC STOLEN VEHICLE - AUTO,18X,22ND AV & E 17TH ST,Oakland,CA,"22ND AV &amp; E 17TH ST
Oakland, CA
(37.78707, -122.235513)"
ASSAULT,10/20/2018 05:00:00 PM,18-053355,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,30X,1600 72ND AV,Oakland,CA,"1600 72ND AV
Oakland, CA
(37.760565, -122.186894)"
THEFT/LARCENY,10/11/2018 07:00:00 PM,18-051735,THEFT,22X,3800 RHODA AV,Oakland,CA,"3800 RHODA AV
Oakland, CA
(37.801096, -122.20747)"
BURGLARY,10/05/2018 10:30:00 AM,18-052961,BURGLARY-FORCIBLE ENTRY,22Y,2900 GEORGIA ST,Oakland,CA,"2900 GEORGIA ST
Oakland, CA
(37.797432, -122.207491)"
ROBBERY,08/12/2018 02:00:00 PM,18-040473,"ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)",03Y,11T H ST&BROADWAY,Oakland,CA,"11T H ST&amp;BROADWAY
Oakland, CA"
VANDALISM,08/14/2018 12:00:00 AM,18-041265,VANDALISM,29X,3200 61ST AV,Oakland,CA,"3200 61ST AV
Oakland, CA
(37.774873, -122.183085)"
MOTOR VEHICLE THEFT,08/20/2018 10:05:00 AM,18-042044,VEHICLE THEFT - AUTO,26X,53RD AV & E 10TH ST,Oakland,CA,"53RD AV &amp; E 10TH ST
Oakland, CA
(37.765455, -122.209381)"
THEFT/LARCENY,07/23/2018 12:00:00 AM,18-037307,THEFT,26Y,1100 66TH AV,Oakland,CA,"1100 66TH AV
Oakland, CA
(37.759478, -122.197371)"
ASSAULT,10/21/2018 05:22:00 PM,18-053499,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,26Y,1400 89TH AVE,Oakland,CA,"1400 89TH AVE
Oakland, CA
(37.750412, -122.174733)"
THEFT/LARCENY,09/07/2018 01:09:00 PM,18-045378,APPROPRIATE LOST PROPERTY [OVER $400],20X,2600 INTERNATIONAL BLVD,Oakland,CA,"2600 INTERNATIONAL BLVD
Oakland, CA
(37.781378, -122.232482)"
ASSAULT,09/02/2018 04:28:00 AM,18-044433,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,02X,14TH ST & MANDELA PKWY,Oakland,CA,"14TH ST &amp; MANDELA PKWY
Oakland, CA
(37.810855, -122.291725)"
DISTURBING THE PEACE,08/05/2018 09:17:00 AM,18-039035,DISTURB THE PEACE,09X,HOWE ST & PLEASANT VALLEY AV,Oakland,CA,"HOWE ST &amp; PLEASANT VALLEY AV
Oakland, CA
(37.830891, -122.24812)"
ASSAULT,08/06/2018 02:39:00 PM,18-039219,ASSAULT WITH FIREARM ON PERSON,26X,51ST AV & E 12TH ST,Oakland,CA,"51ST AV &amp; E 12TH ST
Oakland, CA
(37.767138, -122.209932)"
THEFT/LARCENY,10/11/2018 05:00:00 PM,18-051695,THEFT,01X,00 JACK LONDON SQ,Oakland,CA,"00 JACK LONDON SQ
Oakland, CA"
THEFT/LARCENY,08/15/2018 07:40:00 AM,18-911110,THEFT,19X,1500 14TH AV,Oakland,CA,"1500 14TH AV
Oakland, CA
(37.790119, -122.245136)"
FRAUD,08/15/2018 09:30:00 AM,18-911195,USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.,13Z,2600 CARISBROOK DR,Oakland,CA,"2600 CARISBROOK DR
Oakland, CA
(37.828368, -122.193183)"
MOTOR VEHICLE THEFT,10/19/2018 09:00:00 PM,18-053350,VEHICLE THEFT - AUTO,19X,IFO 1025 2ND AVENUE,Oakland,CA,"IFO 1025 2ND AVENUE
Oakland, CA"
VANDALISM,09/07/2018 07:02:00 AM,18-045308,"VANDALISM [$400 TO $5,000]",33X,1300 82ND AV,Oakland,CA,"1300 82ND AV
Oakland, CA
(37.75478, -122.180386)"
ARSON,08/20/2018 02:18:00 AM,18-042001,MAL SET/ETC FIRE PROP/ETC - MOTOR VEHICLES,23X,34TH AV & E 9TH ST,Oakland,CA,"34TH AV &amp; E 9TH ST
Oakland, CA
(37.772869, -122.22624)"
DRUGS/ALCOHOL VIOLATIONS,10/06/2018 08:50:00 PM,18-050839,DISORDERLY CONDUCT:TOLUENE,31X,7000 COLISEUM WY,Oakland,CA,"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
VANDALISM,08/12/2018 03:20:00 PM,18-040465,VANDALISM,15X,2200 LAKESHORE AV,Oakland,CA,"2200 LAKESHORE AV
Oakland, CA
(37.805208, -122.250541)"
DISTURBING THE PEACE,10/02/2018 05:51:00 AM,18-049937,DISTURB THE PEACE,07X,2300 SAN PABLO AV,Oakland,CA,"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ASSAULT,08/16/2018 08:52:00 PM,18-041302,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,20X,1500 27TH AV,Oakland,CA,"1500 27TH AV
Oakland, CA
(37.781602, -122.230671)"
ASSAULT,10/20/2018 01:42:00 PM,18-053343,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,32X,1400 102ND AV,Oakland,CA,"1400 102ND AV
Oakland, CA
(37.741609, -122.168043)"
THEFT/LARCENY,08/19/2018 11:00:00 PM,18-041978,BURGLARY-AUTO,02Y,12TH ST & CHESTER ST,Oakland,CA,"12TH ST &amp; CHESTER ST
Oakland, CA
(37.809884, -122.294441)"
DRUGS/ALCOHOL VIOLATIONS,09/27/2018 08:26:00 PM,18-049150,POSSESS CONTROLLED SUBSTANCE,02X,10TH ST & POPLAR ST,Oakland,CA,"10TH ST &amp; POPLAR ST
Oakland, CA
(37.807347, -122.290318)"
THEFT/LARCENY,08/23/2018 07:00:00 PM,18-911934,BURGLARY-AUTO,04X,2200 BROADWAY,Oakland,CA,"2200 BROADWAY
Oakland, CA
(37.810963, -122.266961)"
THEFT/LARCENY,10/18/2018 01:00:00 PM,18-053100,BURGLARY-AUTO,08X,23RD ST & TELEGRAPH AV,Oakland,CA,"23RD ST &amp; TELEGRAPH AV
Oakland, CA
(37.812608, -122.268796)"
ASSAULT,07/23/2018 06:45:00 PM,18-036728,ADW NOT F/ARM:PO/FIRE:GBI,04X,1700 BROADWAY,Oakland,CA,"1700 BROADWAY
Oakland, CA
(37.806798, -122.269629)"
VANDALISM,08/17/2018 02:47:00 PM,18-041417,VANDALISM (AMENDED),26Y,66TH AV & SAN LEANDRO ST,Oakland,CA,"66TH AV &amp; SAN LEANDRO ST
Oakland, CA
(37.756825, -122.200755)"
ASSAULT,10/01/2018 11:03:00 PM,18-050106,SHOOT AT UNOCCUPIED DWELLING/VEHICLE/ETC,33X,1000 88TH AV,Oakland,CA,"1000 88TH AV
Oakland, CA
(37.748173, -122.181955)"
ASSAULT,07/29/2018 02:15:00 PM,18-037889,THREAT CRIME:INT:TERRORIZE,06X,800 37TH ST,Oakland,CA,"800 37TH ST
Oakland, CA
(37.826709, -122.271901)"
ASSAULT,08/20/2018 07:17:00 PM,18-042121,BATTERY,05X,BRUSH ST & W GRAND AV,Oakland,CA,"BRUSH ST &amp; W GRAND AV
Oakland, CA
(37.812907, -122.274688)"
ASSAULT,09/05/2018 12:07:00 PM,18-044966,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,07X,1500 32ND ST,Oakland,CA,"1500 32ND ST
Oakland, CA
(37.823694, -122.285723)"
THEFT/LARCENY,08/11/2018 08:45:00 PM,18-040385,BURGLARY-AUTO,01X,3RD ST & WEBSTER ST,Oakland,CA,"3RD ST &amp; WEBSTER ST
Oakland, CA
(37.7958, -122.273532)"
VANDALISM,10/06/2018 11:15:00 PM,18-914123,VANDALISM,22X,4100 LAGUNA AV,Oakland,CA,"4100 LAGUNA AV
Oakland, CA
(37.804547, -122.205334)"
MOTOR VEHICLE THEFT,08/17/2018 07:30:00 AM,18-041466,VEHICLE THEFT - AUTO,13Z,6800 WILTON DR,Oakland,CA,"6800 WILTON DR
Oakland, CA
(37.825411, -122.186339)"
THEFT/LARCENY,08/27/2018 04:13:00 PM,18-043412,THEFT,26X,1200 50TH AV,Oakland,CA,"1200 50TH AV
Oakland, CA
(37.767757, -122.210523)"
MOTOR VEHICLE THEFT,10/20/2018 12:00:00 AM,18-053339,VEHICLE THEFT - AUTO,10Y,4600 MARTIN LUTHER KING JR W,Oakland,CA,"4600 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY,08/15/2018 09:00:00 AM,18-041184,THEFT,21Y,3100 MAPLE AV,Oakland,CA,"3100 MAPLE AV
Oakland, CA
(37.79234, -122.210115)"
THEFT/LARCENY,08/07/2018 08:45:00 PM,18-910775,BURGLARY-AUTO,08X,2400 BROADWAY,Oakland,CA,"2400 BROADWAY
Oakland, CA
(37.813391, -122.265467)"
ASSAULT,09/26/2018 04:00:00 AM,18-048834,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,10X,1000 ALCATRAZ AV,Oakland,CA,"1000 ALCATRAZ AV
Oakland, CA
(37.847355, -122.281861)"
VANDALISM,10/02/2018 06:00:00 PM,18-913882,VANDALISM,01X,CLAY ST & 3RD ST,Oakland,CA,"CLAY ST &amp; 3RD ST
Oakland, CA
(37.797687, -122.278331)"
THEFT/LARCENY,09/05/2018 06:15:00 PM,18-045024,THEFT,08X,NORTHGATE AV & SYCAMORE ST,Oakland,CA,"NORTHGATE AV &amp; SYCAMORE ST
Oakland, CA
(37.815374, -122.270142)"
VANDALISM,09/09/2018 02:30:00 AM,18-046118,VANDALISM,30X,66TH AV & BANCROFT AV,Oakland,CA,"66TH AV &amp; BANCROFT AV
Oakland, CA
(37.769775, -122.183248)"
ROBBERY,09/07/2018 08:15:00 AM,18-045323,ROBBERY-FIREARM,02Y,1400 7TH ST,Oakland,CA,"1400 7TH ST
Oakland, CA
(37.805174, -122.294046)"
ASSAULT,08/18/2018 07:30:00 PM,18-041799,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,24Y,2800 BARTLETT ST,Oakland,CA,"2800 BARTLETT ST
Oakland, CA
(37.790415, -122.208016)"
THEFT/LARCENY,08/24/2018 06:30:00 PM,18-042795,BURGLARY-AUTO,01X,4TH ST & BROADWAY,Oakland,CA,"4TH ST &amp; BROADWAY
Oakland, CA
(37.797441, -122.275554)"
THEFT/LARCENY,08/12/2018 11:15:00 AM,18-911018,BURGLARY-AUTO,04X,2000 TELEGRAPH AV,Oakland,CA,"2000 TELEGRAPH AV
Oakland, CA
(37.809691, -122.269532)"
