CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
THEFT/LARCENY	12/03/2018 11:00:00 AM	18-061416	THEFT	09X	700 KINGSTON AV	Oakland	CA	"700 KINGSTON AV
Oakland, CA
(37.822863, -122.250189)"
MOTOR VEHICLE THEFT	12/15/2018 11:00:00 PM	18-063351	VEHICLE THEFT - AUTO	13Z	6700 SARONI DR	Oakland	CA	"6700 SARONI DR
Oakland, CA
(37.832466, -122.200854)"
VANDALISM	11/30/2018 06:00:00 PM	18-917475	VANDALISM	14X	300 VAN BUREN AV	Oakland	CA	"300 VAN BUREN AV
Oakland, CA
(37.810895, -122.256359)"
DISTURBING THE PEACE	12/25/2018 03:16:00 PM	18-064810	DISTURB THE PEACE	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ASSAULT	12/26/2018 11:00:00 PM	18-065034	ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER	33X	1000 85TH AV	Oakland	CA	"1000 85TH AV
Oakland, CA
(37.750264, -122.18366)"
THEFT/LARCENY	12/04/2018 06:15:00 PM	18-917608	BURGLARY-AUTO	01X	100 CLAY ST	Oakland	CA	"100 CLAY ST
Oakland, CA
(37.796373, -122.279176)"
THEFT/LARCENY	12/03/2018 06:25:00 PM	18-917564	BURGLARY-AUTO	03Y	400 9TH ST	Oakland	CA	"400 9TH ST
Oakland, CA
(37.800422, -122.272102)"
BURGLARY	12/24/2018 03:00:00 AM	18-064969	BURGLARY-FORCIBLE ENTRY	20X	1400 MILLER AV	Oakland	CA	"1400 MILLER AV
Oakland, CA
(37.78274, -122.234878)"
THEFT/LARCENY	12/04/2018 08:30:00 AM	18-917555	THEFT	24Y	4000 SUTER ST	Oakland	CA	"4000 SUTER ST
Oakland, CA
(37.788083, -122.200941)"
VANDALISM	12/02/2018 12:00:00 AM	18-917331	VANDALISM	16Y	1100 EXCELSIOR AV	Oakland	CA	"1100 EXCELSIOR AV
Oakland, CA
(37.805157, -122.23399)"
THEFT/LARCENY	12/04/2018 11:10:00 AM	18-917579	THEFT	26X	600 50TH AV	Oakland	CA	"600 50TH AV
Oakland, CA
(37.762714, -122.215186)"
THEFT/LARCENY	12/05/2018 07:30:00 PM	18-917675	BURGLARY-AUTO	03Y	1000 WASHINGTON ST	Oakland	CA	"1000 WASHINGTON ST
Oakland, CA"
THEFT/LARCENY	11/30/2018 09:50:00 PM	18-917530	BURGLARY-AUTO	08X	300 24TH ST	Oakland	CA	"300 24TH ST
Oakland, CA
(37.812948, -122.262869)"
THEFT/LARCENY	12/04/2018 11:30:00 PM	18-917636	BURGLARY-AUTO	04X	1800 SAN PABLO AV	Oakland	CA	"1800 SAN PABLO AV
Oakland, CA
(37.808106, -122.272441)"
THEFT/LARCENY	12/06/2018 06:15:00 PM	18-917708	BURGLARY-AUTO	08X	2400 BROADWAY	Oakland	CA	"2400 BROADWAY
Oakland, CA
(37.813391, -122.265467)"
THEFT/LARCENY	12/03/2018 03:00:00 AM	18-917593	BURGLARY-AUTO	02X	900 MARKET ST	Oakland	CA	"900 MARKET ST
Oakland, CA
(37.803906, -122.282444)"
MOTOR VEHICLE THEFT	12/27/2018 12:35:00 AM	18-065048	VEHICLE THEFT - AUTO	30X	1400 74TH AV	Oakland	CA	"1400 74TH AV
Oakland, CA
(37.759237, -122.18556)"
MOTOR VEHICLE THEFT	12/06/2018 01:00:00 AM	18-061561	VEHICLE THEFT - AUTO	17Y	1300 E 24TH ST	Oakland	CA	"1300 E 24TH ST
Oakland, CA
(37.796189, -122.23764)"
THEFT/LARCENY	12/02/2018 07:15:00 PM	18-917321	BURGLARY-AUTO	30X	7300 BANCROFT AV	Oakland	CA	"7300 BANCROFT AV
Oakland, CA
(37.765872, -122.176889)"
FRAUD	12/01/2018 11:30:00 AM	18-917153	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	35X	8200 NEY AV	Oakland	CA	"8200 NEY AV
Oakland, CA
(37.763381, -122.163549)"
ASSAULT	12/14/2018 08:00:00 AM	18-063332	THREAT CRIME:INT:TERRORIZE	06X	800 37TH ST	Oakland	CA	"800 37TH ST
Oakland, CA
(37.826709, -122.271901)"
ROBBERY	12/26/2018 06:30:00 PM	18-065019	ROBBERY-FIREARM	29X	6800 OUTLOOK AVE	Oakland	CA	"6800 OUTLOOK AVE
Oakland, CA
(37.773385, -122.173765)"
THEFT/LARCENY	12/27/2018 12:30:00 AM	18-065049	BURGLARY-AUTO	03Y	500 BLOCK 8TH ST	Oakland	CA	"500 BLOCK 8TH ST
Oakland, CA
(37.800741, -122.27513)"
THEFT/LARCENY	11/30/2018 06:25:00 PM	18-917524	BURGLARY-AUTO	04X	1600 WEBSTER ST	Oakland	CA	"1600 WEBSTER ST
Oakland, CA
(37.805045, -122.26775)"
ASSAULT	12/27/2018 02:20:00 AM	18-065054	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	19X	21ST AVENUE AND INTERNATIONAL BOULEVARD	Oakland	CA	"21ST AVENUE AND INTERNATIONAL BOULEVARD
Oakland, CA
(37.785198, -122.238939)"
ASSAULT	12/16/2018 01:00:00 PM	18-063358	EXHIBIT DEADLY WEAPON OTHER THAN FIREARM	30X	1400 77TH AV	Oakland	CA	"1400 77TH AV
Oakland, CA
(37.757977, -122.184402)"
THEFT/LARCENY	12/01/2018 08:35:00 PM	18-917334	BURGLARY-AUTO	09X	4000 HOWE ST	Oakland	CA	"4000 HOWE ST
Oakland, CA
(37.826481, -122.253941)"
THEFT/LARCENY	12/05/2018 08:20:00 PM	18-917676	BURGLARY-AUTO	04X	2200 BROADWAY	Oakland	CA	"2200 BROADWAY
Oakland, CA
(37.810963, -122.266961)"
THEFT/LARCENY	12/04/2018 08:50:00 PM	18-917622	BURGLARY-AUTO	77X	SAN PABLO AVE	Oakland	CA	"SAN PABLO AVE
Oakland, CA"
THEFT/LARCENY	12/02/2018 09:00:00 PM	18-917408	BURGLARY-AUTO	14Y	500 LAKE PARK AV	Oakland	CA	"500 LAKE PARK AV
Oakland, CA
(37.810718, -122.247325)"
BURGLARY	12/15/2018 06:37:00 PM	18-063217	SHOPLIFTING-COMMERCIAL ESTABLISHMENT WITH INTENT WHERE VALUE DOES NOT EXCEED $950	23X	3400 INTERNATIONAL BLVD	Oakland	CA	"3400 INTERNATIONAL BLVD
Oakland, CA
(37.776635, -122.223701)"
ROBBERY	12/21/2018 07:00:00 AM	18-064230	ROBBERY-FIREARM	07X	2400 UNION ST	Oakland	CA	"2400 UNION ST
Oakland, CA
(37.817952, -122.285462)"
DISTURBING THE PEACE	12/25/2018 03:06:00 PM	18-064806	DISTURB THE PEACE	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ROBBERY	12/15/2018 12:10:00 AM	18-063132	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	15X	500 BODEN WY	Oakland	CA	"500 BODEN WY
Oakland, CA
(37.807421, -122.249062)"
THEFT/LARCENY	12/16/2018 05:00:00 PM	18-063336	BURGLARY-AUTO	01X	200 WEBSTER ST	Oakland	CA	"200 WEBSTER ST
Oakland, CA
(37.795442, -122.273739)"
BURGLARY	12/21/2018 03:00:00 PM	18-064254	BURGLARY-FORCIBLE ENTRY	17Y	2700 10TH AV	Oakland	CA	"2700 10TH AV
Oakland, CA
(37.80037, -122.238101)"
THEFT/LARCENY	12/14/2018 09:30:00 AM	18-063011	BURGLARY-AUTO	04X	300 15TH ST	Oakland	CA	"300 15TH ST
Oakland, CA
(37.803956, -122.267163)"
ARSON	12/14/2018 10:40:00 PM	18-063115	MAL SET/ETC FIRE PROP/ETC - MOTOR VEHICLES	26Y	900 75TH AV	Oakland	CA	"900 75TH AV
Oakland, CA
(37.753642, -122.193109)"
MOTOR VEHICLE THEFT	12/17/2018 02:37:00 PM	18-063504	VEHICLE THEFT - AUTO	26Y	1100 70TH AV	Oakland	CA	"1100 70TH AV
Oakland, CA
(37.758572, -122.192251)"
ASSAULT	12/13/2018 09:00:00 AM	18-062799	ASSAULT WITH CAUSTIC CHEMICAL/ETC	01X	200 BROADWAY	Oakland	CA	"200 BROADWAY
Oakland, CA
(37.796401, -122.276074)"
BURGLARY	12/26/2018 10:27:00 PM	18-065031	BURGLARY-FORCIBLE ENTRY	31X	7800 OAKPORT ST	Oakland	CA	"7800 OAKPORT ST
Oakland, CA
(37.743953, -122.199837)"
THEFT/LARCENY	12/14/2018 09:30:00 PM	18-063121	BURGLARY-AUTO	01X	500 4TH ST	Oakland	CA	"500 4TH ST
Oakland, CA
(37.798009, -122.276953)"
DISTURBING THE PEACE	12/26/2018 03:49:00 AM	18-064930	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ROBBERY	12/26/2018 11:07:00 PM	18-065041	ROBBERY-FIREARM	25X	3800 QUIGLEY ST	Oakland	CA	"3800 QUIGLEY ST
Oakland, CA
(37.790538, -122.200423)"
VANDALISM	12/26/2018 11:17:00 PM	18-065036	VANDALISM (AMENDED)	34X	8200 PLYMOUTH ST	Oakland	CA	"8200 PLYMOUTH ST
Oakland, CA
(37.757489, -122.175713)"
THEFT/LARCENY	12/20/2018 08:30:00 PM	18-064246	BURGLARY-AUTO	15X	1600 3RD AV	Oakland	CA	"1600 3RD AV
Oakland, CA
(37.798697, -122.253423)"
ROBBERY	12/15/2018 02:00:00 AM	18-063219	CARJACKING WITH FIREARM	20X	3100 E 15TH ST	Oakland	CA	"3100 E 15TH ST
Oakland, CA
(37.778964, -122.22591)"
MOTOR VEHICLE THEFT	12/11/2018 08:30:00 PM	18-063207	VEHICLE THEFT - AUTO	29X	5800 MACARTHUR BLVD	Oakland	CA	"5800 MACARTHUR BLVD
Oakland, CA
(37.776317, -122.186533)"
ASSAULT	12/27/2018 08:00:00 AM	18-065091	THREAT CRIME:INT:TERRORIZE	02X	IRO 1013 LINDEN ST	Oakland	CA	"IRO 1013 LINDEN ST
Oakland, CA"
DISTURBING THE PEACE	12/21/2018 11:25:00 PM	18-064289	DISTURB THE PEACE	30X	7300 INTERNATIONAL BLVD	Oakland	CA	"7300 INTERNATIONAL BLVD
Oakland, CA
(37.759176, -122.18689)"
THEFT/LARCENY	12/14/2018 12:00:00 AM	18-063368	THEFT	03X	900 FRANKLIN ST	Oakland	CA	"900 FRANKLIN ST
Oakland, CA
(37.800762, -122.271891)"
ASSAULT	12/26/2018 07:28:00 PM	18-065084	SHOOT AT INHABITED DWELLING/VEHICLE/ETC	30Y	2600 RITCHIE ST	Oakland	CA	"2600 RITCHIE ST
Oakland, CA
(37.7625, -122.171027)"
ASSAULT	12/15/2018 12:00:00 AM	18-063128	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	26Y	6500 FENHAM ST	Oakland	CA	"6500 FENHAM ST
Oakland, CA
(37.76021, -122.198137)"
MOTOR VEHICLE THEFT	12/16/2018 02:27:00 PM	18-063347	VEHICLE THEFT - AUTO	04X	1700 BROADWAY	Oakland	CA	"1700 BROADWAY
Oakland, CA
(37.806798, -122.269629)"
MOTOR VEHICLE THEFT	12/14/2018 04:00:00 PM	18-063438	VEHICLE THEFT - AUTO	02Y	2000 7TH ST	Oakland	CA	"2000 7TH ST
Oakland, CA
(37.808237, -122.307709)"
ASSAULT	12/27/2018 08:21:00 AM	18-065081	BATTERY	33X	9700 INTERNATIONAL BLVD	Oakland	CA	"9700 INTERNATIONAL BLVD
Oakland, CA
(37.745093, -122.170975)"
BURGLARY	12/26/2018 11:00:00 AM	18-065001	BURGLARY-FORCIBLE ENTRY	22Y	3400 LAUREL AV	Oakland	CA	"3400 LAUREL AV
Oakland, CA
(37.794593, -122.205373)"
ASSAULT	12/17/2018 09:45:00 AM	18-063455	INFLICT CRPL INJ SP/COHAB	35Y	10900 CLIFFLAND AV	Oakland	CA	"10900 CLIFFLAND AV
Oakland, CA
(37.750275, -122.132115)"
THEFT/LARCENY	12/20/2018 06:00:00 PM	18-918161	BURGLARY-AUTO	03Y	500+ 10TH ST	Oakland	CA	"500+ 10TH ST
Oakland, CA
(37.801958, -122.273972)"
VANDALISM	12/17/2018 01:06:00 AM	18-063396	VANDALISM	26Y	800 75TH AV	Oakland	CA	"800 75TH AV
Oakland, CA
(37.752991, -122.194127)"
THEFT/LARCENY	12/22/2018 07:00:00 AM	18-065103	THEFT	03X	1100 JACKSON ST	Oakland	CA	"1100 JACKSON ST
Oakland, CA
(37.799926, -122.266534)"
ASSAULT	12/22/2018 01:50:00 AM	18-064305	WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER	26Y	1200 78TH AV	Oakland	CA	"1200 78TH AV
Oakland, CA
(37.75566, -122.186436)"
THEFT/LARCENY	12/14/2018 08:00:00 PM	18-063095	BURGLARY-AUTO	03X	1200 HARRISON ST	Oakland	CA	"1200 HARRISON ST
Oakland, CA
(37.801537, -122.268463)"
THEFT/LARCENY	12/20/2018 09:00:00 AM	18-064012	BURGLARY-AUTO	25X	4000 MACARTHUR BLVD	Oakland	CA	"4000 MACARTHUR BLVD
Oakland, CA
(37.790482, -122.19766)"
THEFT/LARCENY	12/21/2018 07:45:00 PM	18-064286	BURGLARY-AUTO	03Y	500 10TH ST	Oakland	CA	"500 10TH ST
Oakland, CA
(37.801958, -122.273972)"
VANDALISM	12/16/2018 03:46:00 AM	18-063274	VANDALISM:DAMAGE PROPERTY	04X	1400 WEBSTER ST	Oakland	CA	"1400 WEBSTER ST
Oakland, CA
(37.803604, -122.268653)"
DISTURBING THE PEACE	12/16/2018 01:00:00 PM	18-063338	DISTURB THE PEACE	20X	2700 INTERNATIONAL BLVD	Oakland	CA	"2700 INTERNATIONAL BLVD
Oakland, CA
(37.780634, -122.231243)"
ASSAULT	12/14/2018 09:30:00 PM	18-063120	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	05Y	1600 16TH ST	Oakland	CA	"1600 16TH ST
Oakland, CA
(37.812771, -122.292936)"
ASSAULT	12/16/2018 08:00:00 AM	18-063287	BATTERY	09X	100 41ST ST	Oakland	CA	"100 41ST ST
Oakland, CA
(37.826177, -122.2514)"
ASSAULT	12/26/2018 03:30:00 PM	18-064987	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	24Y	4100 PORTER ST	Oakland	CA	"4100 PORTER ST
Oakland, CA
(37.787878, -122.199036)"
VANDALISM	12/15/2018 11:25:00 AM	18-063190	VANDALISM (AMENDED)	23X	3700 E 12TH ST	Oakland	CA	"3700 E 12TH ST
Oakland, CA
(37.773942, -122.221458)"
ASSAULT	12/15/2018 01:00:00 AM	18-063131	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	04X	1900 TELEGRAPH AV	Oakland	CA	"1900 TELEGRAPH AV
Oakland, CA
(37.808152, -122.269922)"
THEFT/LARCENY	12/15/2018 06:13:00 AM	18-063152	BURGLARY-AUTO	99X	800 ARLINGTON AV	Oakland	CA	"800 ARLINGTON AV
Oakland, CA
(37.842712, -122.270418)"
BURGLARY	12/27/2018 10:15:00 AM	18-065106	BURGLARY-FORCIBLE ENTRY	35X	2500 84TH AV	Oakland	CA	"2500 84TH AV
Oakland, CA
(37.761019, -122.16495)"
MOTOR VEHICLE THEFT	12/23/2018 06:00:00 PM	18-065004	VEHICLE THEFT - AUTO	18Y	2200 19TH AV	Oakland	CA	"2200 19TH AV
Oakland, CA
(37.79243, -122.235281)"
THEFT/LARCENY	12/20/2018 11:00:00 AM	18-064028	BURGLARY-AUTO	22Y	11500 SKYLINE BLVD	Oakland	CA	"11500 SKYLINE BLVD
Oakland, CA
(37.803497, -122.177526)"
BURGLARY	12/14/2018 09:00:00 AM	18-063171	BURGLARY-FORCIBLE ENTRY	27Y	2400 SEMINARY AV	Oakland	CA	"2400 SEMINARY AV
Oakland, CA
(37.769943, -122.192671)"
ASSAULT	12/26/2018 06:35:00 PM	18-065016	ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER	30X	1800 BLOCK OF 79TH AVE	Oakland	CA	"1800 BLOCK OF 79TH AVE
Oakland, CA
(37.759628, -122.177152)"
DUI	12/15/2018 09:33:00 PM	18-063236	DUI ALCOHOL/0.08 PERCENT	30Y	2600 73RD AV	Oakland	CA	"2600 73RD AV
Oakland, CA
(37.766901, -122.175421)"
MOTOR VEHICLE THEFT	12/15/2018 04:00:00 PM	18-063426	VEHICLE THEFT - AUTO	19X	1400 21ST AV	Oakland	CA	"1400 21ST AV
Oakland, CA
(37.785531, -122.238615)"
ASSAULT	12/16/2018 04:55:00 PM	18-063342	BATTERY	35X	8200 GOLF LINKS RD	Oakland	CA	"8200 GOLF LINKS RD
Oakland, CA
(37.762984, -122.164056)"
MOTOR VEHICLE THEFT	12/14/2018 09:00:00 AM	18-063175	VEHICLE THEFT - AUTO	03Y	600 12TH ST	Oakland	CA	"600 12TH ST
Oakland, CA
(37.804348, -122.275635)"
THEFT/LARCENY	12/24/2018 05:00:00 PM	18-065015	GRAND THEFT:MONEY/LABOR/PROPERTY  OVER $400	14X	200 BAY PL	Oakland	CA	"200 BAY PL
Oakland, CA
(37.8126, -122.261111)"
DISTURBING THE PEACE	12/26/2018 05:48:00 AM	18-064928	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ASSAULT	12/26/2018 11:00:00 PM	18-065046	EXHIBIT DEADLY WEAPON OTHER THAN FIREARM	23X	1900 34TH AV	Oakland	CA	"1900 34TH AV
Oakland, CA
(37.782492, -122.220925)"
MOTOR VEHICLE THEFT	12/13/2018 10:41:00 AM	18-063054	VEHICLE THEFT - AUTO	32Y	9800 BIRCH ST	Oakland	CA	"9800 BIRCH ST
Oakland, CA
(37.746813, -122.165003)"
THEFT/LARCENY	12/26/2018 08:00:00 PM	18-065044	BURGLARY-AUTO	08X	400 BLOCK OF 25TH STRET	Oakland	CA	"400 BLOCK OF 25TH STRET
Oakland, CA"
MOTOR VEHICLE THEFT	12/16/2018 10:59:00 AM	18-063391	VEHICLE THEFT - AUTO	33X	1300 92ND AV	Oakland	CA	"1300 92ND AV
Oakland, CA
(37.747702, -122.175346)"
DISTURBING THE PEACE	12/26/2018 02:36:00 AM	18-064925	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ASSAULT	12/27/2018 01:15:00 PM	18-065139	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	27Y	2400 64TH AV	Oakland	CA	"2400 64TH AV
Oakland, CA
(37.767553, -122.188873)"
THEFT/LARCENY	12/13/2018 11:50:00 AM	18-062895	BURGLARY-AUTO	26Y	6400 INTERNATIONAL BLVD	Oakland	CA	"6400 INTERNATIONAL BLVD
Oakland, CA
(37.763052, -122.195186)"
MOTOR VEHICLE THEFT	12/16/2018 09:30:00 PM	18-063517	SC STOLEN VEHICLE - OTHER VEHICLES	21X	2700 21ST ST	Oakland	CA	"2700 21ST ST
Oakland, CA"
DISTURBING THE PEACE	12/25/2018 02:40:00 PM	18-064932	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ASSAULT	12/13/2018 08:00:00 AM	18-062846	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	07X	1000 26TH ST	Oakland	CA	"1000 26TH ST
Oakland, CA
(37.817974, -122.279542)"
ROBBERY	12/07/2018 08:37:00 PM	18-061820	ROBBERY-FIREARM	27Y	5400 PRINCETON ST	Oakland	CA	"5400 PRINCETON ST
Oakland, CA
(37.77091, -122.200627)"
BURGLARY	12/22/2018 06:40:00 AM	18-064323	BURGLARY-FORCIBLE ENTRY	30Y	6900 FOOTHILL BLVD	Oakland	CA	"6900 FOOTHILL BLVD
Oakland, CA
(37.769668, -122.175929)"
ROBBERY	12/08/2018 06:55:00 AM	18-061852	SC ROBBERY - FIREARM	03X	100 14TH ST	Oakland	CA	"100 14TH ST
Oakland, CA
(37.801066, -122.26288)"
THEFT/LARCENY	12/09/2018 01:02:00 PM	18-062075	THEFT	32X	1600 TUCKER ST	Oakland	CA	"1600 TUCKER ST
Oakland, CA
(37.738898, -122.163489)"
VANDALISM	12/02/2018 02:40:00 AM	18-060976	VANDALISM	24Y	2500 BARTLETT ST	Oakland	CA	"2500 BARTLETT ST
Oakland, CA
(37.788173, -122.211849)"
MOTOR VEHICLE THEFT	12/02/2018 08:52:00 AM	18-060946	VEHICLE THEFT - AUTO	33X	8000 SAN LEANDRO ST	Oakland	CA	"8000 SAN LEANDRO ST
Oakland, CA
(37.749812, -122.192414)"
THEFT/LARCENY	12/07/2018 03:09:00 PM	18-061778	THEFT	18X	2100 E 21ST ST	Oakland	CA	"2100 E 21ST ST
Oakland, CA
(37.790134, -122.23402)"
MOTOR VEHICLE THEFT	12/02/2018 07:00:00 PM	18-061014	VEHICLE THEFT - AUTO	30X	2600 67TH AV	Oakland	CA	"2600 67TH AV
Oakland, CA
(37.767128, -122.183841)"
MOTOR VEHICLE THEFT	12/06/2018 02:57:00 PM	18-061570	VEHICLE THEFT - AUTO	32X	10200 E ST	Oakland	CA	"10200 E ST
Oakland, CA
(37.738199, -122.174022)"
ROBBERY	12/15/2018 10:10:00 PM	18-063257	ROBBERY-FIREARM	77X	400 56TH ST	Oakland	CA	"400 56TH ST
Oakland, CA"
THEFT/LARCENY	12/26/2018 03:00:00 PM	18-064979	BURGLARY-AUTO	01X	100 WASHINGTON ST	Oakland	CA	"100 WASHINGTON ST
Oakland, CA
(37.795899, -122.278007)"
ASSAULT	12/06/2018 12:50:00 PM	18-061662	BATTERY	26X	4400 INTERNATIONAL BLVD	Oakland	CA	"4400 INTERNATIONAL BLVD
Oakland, CA
(37.771906, -122.213818)"
ASSAULT	12/24/2018 07:00:00 PM	18-064067	BATTERY	31X	7000 COLISEUM WY	Oakland	CA	"7000 COLISEUM WY
Oakland, CA
(37.754734, -122.204926)"
DISTURBING THE PEACE	12/26/2018 04:18:00 AM	18-064936	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ASSAULT	12/04/2018 05:00:00 AM	18-061422	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	19X	2000 EMBARCADERO COVE	Oakland	CA	"2000 EMBARCADERO COVE
Oakland, CA"
DISTURBING THE PEACE	12/06/2018 12:30:00 PM	18-061681	DISTURB THE PEACE	04X	500 16TH ST	Oakland	CA	"500 16TH ST
Oakland, CA
(37.806119, -122.270459)"
ROBBERY	12/21/2018 05:45:00 PM	18-064260	ROBBERY-FIREARM	27X	4600 MELROSE AV	Oakland	CA	"4600 MELROSE AV
Oakland, CA
(37.77526, -122.207597)"
MOTOR VEHICLE THEFT	12/14/2018 12:00:00 PM	18-063516	VEHICLE THEFT - AUTO	15X	400 NEWTON AV	Oakland	CA	"400 NEWTON AV
Oakland, CA
(37.803112, -122.249025)"
THEFT/LARCENY	12/21/2018 09:00:00 PM	18-064288	BURGLARY-AUTO	03Y	500 10TH ST	Oakland	CA	"500 10TH ST
Oakland, CA
(37.801958, -122.273972)"
THEFT/LARCENY	12/03/2018 04:00:00 AM	18-917075	THEFT	30Y	2800 67TH AV	Oakland	CA	"2800 67TH AV
Oakland, CA
(37.769481, -122.18015)"
ASSAULT	12/16/2018 03:15:00 PM	18-063348	EXHIBIT DEADLY WEAPON OTHER THAN FIREARM	24X	2100 BAXTER ST	Oakland	CA	"2100 BAXTER ST
Oakland, CA
(37.783697, -122.215858)"
ASSAULT	12/07/2018 10:00:00 AM	18-061732	BATTERY	35X	2400 94TH AV	Oakland	CA	"2400 94TH AV
Oakland, CA
(37.752201, -122.161904)"
VANDALISM	12/14/2018 08:00:00 PM	18-063118	VANDALISM	14X	400 EUCLID AV	Oakland	CA	"400 EUCLID AV
Oakland, CA
(37.810826, -122.251502)"
ASSAULT	12/16/2018 11:25:00 PM	18-063385	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	06X	800 27TH ST	Oakland	CA	"800 27TH ST
Oakland, CA
(37.817555, -122.274243)"
THEFT/LARCENY	12/13/2018 04:33:00 PM	18-062868	GRAND THEFT FROM PERSON	03Y	400 9TH ST	Oakland	CA	"400 9TH ST
Oakland, CA
(37.800422, -122.272102)"
BURGLARY	12/26/2018 12:00:00 PM	18-065033	BURGLARY-NO FORCE	03X	300 7TH ST	Oakland	CA	"300 7TH ST
Oakland, CA
(37.798102, -122.270623)"
ASSAULT	12/02/2018 07:05:00 PM	18-060834	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	07X	2300 WEST ST	Oakland	CA	"2300 WEST ST
Oakland, CA
(37.813724, -122.275653)"
BURGLARY	12/06/2018 01:33:00 PM	18-061616	BURGLARY-FORCIBLE ENTRY	24X	2200 35TH AV	Oakland	CA	"2200 35TH AV
Oakland, CA
(37.785085, -122.21532)"
ASSAULT	12/07/2018 06:47:00 PM	18-061805	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	18Y	2000 E 25TH ST	Oakland	CA	"2000 E 25TH ST
Oakland, CA
(37.793752, -122.232096)"
THEFT/LARCENY	12/24/2018 12:00:00 PM	18-064951	THEFT	16X	3200 LAKESHORE AV	Oakland	CA	"3200 LAKESHORE AV
Oakland, CA
(37.810256, -122.245497)"
VANDALISM	12/13/2018 08:47:00 AM	18-062806	VANDALISM-$400+	26Y	900 66TH AV	Oakland	CA	"900 66TH AV
Oakland, CA
(37.757152, -122.20021)"
ASSAULT	12/09/2018 04:21:00 AM	18-062015	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	31X	400 HEGENBERGER RD	Oakland	CA	"400 HEGENBERGER RD
Oakland, CA
(37.735772, -122.197083)"
MOTOR VEHICLE THEFT	12/08/2018 01:00:00 PM	18-062029	VEHICLE THEFT - AUTO	09X	500 FAIRMOUNT AV	Oakland	CA	"500 FAIRMOUNT AV
Oakland, CA
(37.820887, -122.255358)"
ASSAULT	12/16/2018 04:30:00 AM	18-063277	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	08X	3500 TELEGRAPH AV	Oakland	CA	"3500 TELEGRAPH AV
Oakland, CA
(37.823856, -122.265869)"
FRAUD	12/26/2018 09:20:00 PM	18-918092	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	10Y	800 STANFORD AV	Oakland	CA	"800 STANFORD AV
Oakland, CA
(37.846191, -122.273019)"
THEFT/LARCENY	12/06/2018 08:05:00 PM	18-917216	BURGLARY-AUTO	04X	2200 VALLEY ST	Oakland	CA	"2200 VALLEY ST
Oakland, CA
(37.811049, -122.268005)"
FRAUD	12/07/2018 06:30:00 PM	18-917258	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	77X	9700 14TH ST	Oakland	CA	"9700 14TH ST
Oakland, CA"
MOTOR VEHICLE THEFT	12/21/2018 07:00:00 PM	18-064308	VEHICLE THEFT - AUTO	35X	2300 87TH AV	Oakland	CA	"2300 87TH AV
Oakland, CA
(37.756407, -122.165728)"
DISTURBING THE PEACE	12/26/2018 08:08:00 AM	18-064931	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
WEAPONS	12/05/2018 05:02:00 PM	18-061410	CARRY CONCEALED WEAPON IN VEHICLE	24X	2200 RANSOM AV	Oakland	CA	"2200 RANSOM AV
Oakland, CA
(37.782929, -122.212667)"
